State,Date,Date Week,Amount_2019,Amount_2020,Dine_In_2019,Dine_In_2020,Dine_In_trend,Off_Prem_2019,Off_Prem_2020,Dine_In_2020_pct,Off_Prem_2020_pct,Total_Trend
IL,2020/3/25,22-Mar-20,2131754.25,587759.48,1853416.7,205389.6,-0.8892,278337.55,382369.88,0.34944498,0.65055502,-0.7243
IL,2020/3/26,22-Mar-20,2413961.2,598540.95,2097678.59,209861.94,-0.9,316282.61,388679.01,0.350622526,0.649377474,-0.7521
IL,2020/3/27,22-Mar-20,3694274.19,968415.98,3245778.02,269942.03,-0.9168,448496.17,698473.95,0.278745948,0.721254052,-0.7379
IL,2020/3/28,22-Mar-20,4451022.83,941376.99,4005046.71,249304.63,-0.9378,445976.12,692072.36,0.264829747,0.735170253,-0.7885
IL,2020/3/29,29-Mar-20,2624638.09,605173.28,2261482.6,146998.67,-0.935,363155.49,458174.61,0.242903438,0.757096562,-0.7694
IL,2020/3/30,29-Mar-20,1548884.31,369140.38,1302988.18,109371.53,-0.9161,245896.13,259768.85,0.296287093,0.703712907,-0.7617
IL,2020/3/31,29-Mar-20,1828130.44,518216.68,1545605.97,164783.81,-0.8934,282524.47,353432.87,0.317982451,0.682017549,-0.7165
IL,2020/4/1,29-Mar-20,2088648.51,533682.18,1779721.42,162546.26,-0.9087,308927.09,371135.92,0.304575019,0.695424981,-0.7445
IL,2020/4/2,29-Mar-20,2307396.3,591379.05,1979338.02,180919.12,-0.9086,328058.28,410459.93,0.30592751,0.69407249,-0.7437
IL,2020/4/3,29-Mar-20,3749216.22,1025579.52,3284658.01,299729.67,-0.9087,464558.21,725849.85,0.292253954,0.707746046,-0.7265
IL,2020/4/4,29-Mar-20,4648962.68,999924.98,4212088.8,266659.26,-0.9367,436873.88,733265.72,0.266679266,0.733320734,-0.7849
IL,2020/4/5,5-Apr-20,2656904.28,648409.89,2292183.23,162407.54,-0.9291,364721.05,486002.35,0.250470486,0.749529514,-0.756
IL,2020/4/6,5-Apr-20,1744592.04,379657.41,1493064.67,117229.98,-0.9215,251527.37,262427.43,0.308778327,0.691221673,-0.7824
IL,2020/4/7,5-Apr-20,2043395.93,581142.96,1759797.6,178836.07,-0.8984,283598.33,402306.89,0.307731629,0.692268371,-0.7156
IL,2020/4/8,5-Apr-20,2092648.74,582816.38,1787712.47,166540.77,-0.9068,304936.27,416275.61,0.285751698,0.714248302,-0.7215
IL,2020/4/9,5-Apr-20,2416183.06,627417.94,2085794.12,187212.13,-0.9102,330388.94,440205.81,0.298385045,0.701614955,-0.7403
IL,2020/4/10,5-Apr-20,3799723.45,1067574.19,3349075.63,322922.08,-0.9036,450647.82,744652.11,0.302482097,0.697517903,-0.719
IL,2020/4/11,5-Apr-20,4673869.37,1048658.13,4225850.37,323180.94,-0.9235,448019,725477.19,0.308185223,0.691814777,-0.7756
IL,2020/4/12,12-Apr-20,2102312.49,610749.08,1710266.72,143562.69,-0.9161,392045.77,467186.39,0.235060018,0.764939982,-0.7095
IL,2020/4/13,12-Apr-20,1583182.62,356510.7,1332064.97,105979.26,-0.9204,251117.65,250531.44,0.297268104,0.702731896,-0.7748
IL,2020/4/14,12-Apr-20,2077670.22,544520.67,1774172.67,181975.2,-0.8974,303497.55,362545.47,0.334193374,0.665806626,-0.7379
IL,2020/4/15,12-Apr-20,2298776.33,669153.06,1976938.47,204623.51,-0.8965,321837.86,464529.55,0.305794776,0.694205224,-0.7089
IL,2020/4/16,12-Apr-20,2560880.91,684441.28,2197608.75,203475.03,-0.9074,363272.16,480966.25,0.297286321,0.702713679,-0.7327
IL,2020/4/17,12-Apr-20,3910494.8,1115857,3419985.36,320306.73,-0.9063,490509.44,795550.27,0.28704998,0.71295002,-0.7147
IL,2020/4/18,12-Apr-20,4075258.27,1177940.53,3609716.59,335324.52,-0.9071,465541.68,842616.01,0.284670161,0.715329839,-0.711
IL,2020/4/19,19-Apr-20,2097673.65,769368.43,1851160.61,201185.36,-0.8913,246513.04,568183.07,0.261494171,0.738505829,-0.6332
IL,2020/4/20,19-Apr-20,1604614.03,439684.73,1360167.3,129702.37,-0.9046,244446.73,309982.36,0.29498948,0.70501052,-0.726
IL,2020/4/21,19-Apr-20,1979211.78,594992.45,1688047.81,192522.58,-0.8859,291163.97,402469.87,0.323571467,0.676428533,-0.6994
IL,2020/4/22,19-Apr-20,2186387.48,662092.15,1872134.64,194872.89,-0.8959,314252.84,467219.26,0.294328954,0.705671046,-0.6972
IL,2020/4/23,19-Apr-20,2528277.62,687830.93,2184006.07,197548.98,-0.9095,344271.55,490281.95,0.287205724,0.712794276,-0.7279
IL,2020/4/24,19-Apr-20,3822306.17,1220666.45,3378167.25,342126.63,-0.8987,444138.92,878539.82,0.280278556,0.719721444,-0.6806
IL,2020/4/25,19-Apr-20,4052835.67,1177877.03,3593104.64,306791.76,-0.9146,459731.03,871085.27,0.260461621,0.739538379,-0.7094
IL,2020/4/26,26-Apr-20,2725938.36,778338.62,2350715.39,195909.69,-0.9167,375222.97,582428.93,0.251702389,0.748297611,-0.7145
IL,2020/4/27,26-Apr-20,1475654.1,457680.26,1220932.33,147234.33,-0.8794,254721.77,310445.93,0.32169692,0.67830308,-0.6898
IL,2020/4/28,26-Apr-20,1970837.48,616859.23,1669195.01,208913.74,-0.8748,301642.47,407945.49,0.338673282,0.661326718,-0.687
IL,2020/4/29,26-Apr-20,2241360.94,669687.4,1925816.59,197131.44,-0.8976,315544.35,472555.96,0.29436337,0.70563663,-0.7012
IL,2020/4/30,26-Apr-20,2373505.52,748827.42,2032535.38,236790.48,-0.8835,340970.14,512036.94,0.316215023,0.683784977,-0.6845
IL,2020/5/1,26-Apr-20,3916176.89,1226923.95,3439925.28,353794.93,-0.8972,476251.61,873129.02,0.288359299,0.711640701,-0.6867
IL,2020/5/2,26-Apr-20,4806548.21,1239699.07,4358639.18,366258.5,-0.916,447909.03,873440.57,0.295441457,0.704558543,-0.7421
IL,2020/5/3,3-May-20,3270640.55,846688.94,2895179.62,221563.94,-0.9235,375460.93,625125,0.261682809,0.738317191,-0.7411
IL,2020/5/4,3-May-20,1638716.72,485370.9,1377207.46,141781.78,-0.8971,261509.26,343589.12,0.292110178,0.707889822,-0.7038
IL,2020/5/5,3-May-20,2053740.94,823482.68,1756569.17,244435.86,-0.8608,297171.77,579046.82,0.296831817,0.703168183,-0.599
IL,2020/5/6,3-May-20,2322254.38,702426.01,1991098.87,227939.07,-0.8855,331155.51,474486.94,0.324502605,0.675497395,-0.6975
IL,2020/5/7,3-May-20,2628328.79,781669.22,2279990.08,241283.57,-0.8942,348338.71,540385.65,0.308677333,0.691322667,-0.7026
IL,2020/5/8,3-May-20,4017649.06,1294959.16,3545805.5,357313.85,-0.8992,471843.56,937645.31,0.275926733,0.724073267,-0.6777
IL,2020/5/9,3-May-20,4637096.98,1436927.02,4174449.1,418992.32,-0.8996,462647.88,1017934.7,0.291589144,0.708410856,-0.6901
IL,2020/5/10,10-May-20,3660014.65,1552604.27,3204052.8,357773.1,-0.8883,455961.85,1194831.17,0.230434185,0.769565815,-0.5758
IL,2020/5/11,10-May-20,1699995.3,474757.69,1447293.92,151892.82,-0.8951,252701.38,322864.87,0.319937566,0.680062434,-0.7207
IL,2020/5/12,10-May-20,2200951.31,652688.48,1897678.07,205234.48,-0.8918,303273.24,447454,0.314444772,0.685555228,-0.7035
IL,2020/5/13,10-May-20,2503934.1,704861.72,2181007.73,218757.47,-0.8997,322926.37,486104.25,0.310355157,0.689644843,-0.7185
IL,2020/5/14,10-May-20,2622867.28,778169.75,2282767.88,230772.34,-0.8989,340099.4,547397.41,0.29655784,0.70344216,-0.7033
IL,2020/5/15,10-May-20,3857085.27,1318612.24,3380518.97,367738.92,-0.8912,476566.3,950873.32,0.27888329,0.72111671,-0.6581
IL,2020/5/16,10-May-20,4784794.73,1361485.65,4327206.59,372495.61,-0.9139,457588.14,988990.04,0.273594959,0.726405041,-0.7155
IL,2020/5/17,17-May-20,3097169.2,853486.05,2669934.44,195604.36,-0.9267,427234.76,657881.69,0.229182844,0.770817156,-0.7244
IL,2020/5/18,17-May-20,1856872.43,539401.61,1592414.89,173220.22,-0.8912,264457.54,366181.39,0.321134043,0.678865957,-0.7095
IL,2020/5/19,17-May-20,2116723.19,667386.64,1801009.83,211873.48,-0.8824,315713.36,455513.16,0.317467368,0.682532632,-0.6847
IL,2020/5/20,17-May-20,2601277.52,759840.36,2261907.6,237721.27,-0.8949,339369.92,522119.09,0.312856861,0.687143139,-0.7079
IL,2020/5/21,17-May-20,2857273.57,829084.69,2496719.51,245580.03,-0.9016,360554.06,583504.66,0.296206205,0.703793795,-0.7098
IL,2020/5/22,17-May-20,3858551.4,1288548.77,3413623.61,348513.08,-0.8979,444927.79,940035.69,0.270469452,0.729530548,-0.6661
IL,2020/5/23,17-May-20,4454979.69,1252977.65,4048167.15,353540.42,-0.9127,406812.54,899437.23,0.282160197,0.717839803,-0.7187
IL,2020/5/24,24-May-20,3504733.53,945470.93,3136472.27,259166.13,-0.9174,368261.26,686304.8,0.274113272,0.725886728,-0.7302
IL,2020/5/25,24-May-20,1696629.23,617506.94,1397536.1,158481.02,-0.8866,299093.13,459025.92,0.256646541,0.743353459,-0.636
IL,2020/5/26,24-May-20,1721986.56,588144.5,1443511.96,189216.32,-0.8689,278474.6,398928.18,0.321717401,0.678282599,-0.6585
IL,2020/5/27,24-May-20,2280591.32,708431.51,1943532.11,233177.32,-0.88,337059.21,475254.19,0.32914589,0.67085411,-0.6894
IL,2020/5/28,24-May-20,2740091.37,778079.72,2392665.47,239408.83,-0.8999,347425.9,538670.89,0.307691903,0.692308097,-0.716
IL,2020/5/29,24-May-20,4108506.02,1593358.84,3644683.19,725898.94,-0.8008,463822.83,867459.9,0.455577816,0.544422184,-0.6122
IL,2020/5/30,24-May-20,4466100.5,1719954.54,3986728.09,832734.28,-0.7911,479372.41,887220.26,0.484160634,0.515839366,-0.6149
IL,2020/5/31,31-May-20,3080650,1075643.59,2693964,522239.01,-0.8061,386686,553404.58,0.485513059,0.514486941,-0.6508
IL,2020/6/1,31-May-20,1821402.65,546757.69,1543275.5,247690.01,-0.8395,278127.15,299067.68,0.453016052,0.546983948,-0.6998
IL,2020/6/2,31-May-20,2282390.92,746290.58,1977351.59,360426.7,-0.8177,305039.33,385863.88,0.48295759,0.51704241,-0.673
IL,2020/6/3,31-May-20,2564200.59,961403.26,2237291.68,500453.57,-0.7763,326908.91,460949.69,0.520544906,0.479455094,-0.6251
IL,2020/6/4,31-May-20,2906113.06,1142783.08,2544474.01,644309.07,-0.7468,361639.05,498474.01,0.563806974,0.436193026,-0.6068
IL,2020/6/5,31-May-20,4200915.38,1747497.17,3742383.64,986337.62,-0.7364,458531.74,761159.55,0.564428737,0.435571263,-0.584
IL,2020/6/6,31-May-20,4657745.1,2014897.19,4205814.17,1237223.27,-0.7058,451930.93,777673.92,0.614037915,0.385962085,-0.5674
IL,2020/6/7,7-Jun-20,2976363.28,1579624.04,2586952.97,934032.55,-0.6389,389410.31,645591.49,0.591300541,0.408699459,-0.4693
IL,2020/6/8,7-Jun-20,2110719.82,872261.63,1840576.67,522595.29,-0.7161,270143.15,349666.34,0.599126767,0.400873233,-0.5867
IL,2020/6/9,7-Jun-20,2452531.55,850261.34,2131529.25,402761.19,-0.811,321002.3,447500.15,0.473691054,0.526308946,-0.6533
IL,2020/6/10,7-Jun-20,2445322.62,1081283.76,2100432.33,585792.09,-0.7211,344890.29,495491.67,0.541756116,0.458243884,-0.5578
IL,2020/6/11,7-Jun-20,2913579.51,1508999.93,2560416.19,976777.64,-0.6185,353163.32,532222.29,0.647301316,0.352698684,-0.4821
IL,2020/6/12,7-Jun-20,4302197.96,2203086.4,3820173.56,1390199.14,-0.6361,482024.4,812887.26,0.631023431,0.368976569,-0.4879
IL,2020/6/13,7-Jun-20,4589227.92,2466755.98,4104474.52,1618166.96,-0.6058,484753.4,848589.02,0.65598988,0.34401012,-0.4625
IL,2020/6/14,14-Jun-20,3371815.42,1859441.12,2948094.02,1207846.16,-0.5903,423721.4,651594.96,0.649574836,0.350425164,-0.4485
IL,2020/6/15,14-Jun-20,1966969.99,996970.32,1690294.78,637400.05,-0.6229,276675.21,359570.27,0.639337037,0.360662963,-0.4931
IL,2020/6/16,14-Jun-20,2439299.19,1258125.06,2134528.85,820444.1,-0.6156,304770.34,437680.96,0.652116492,0.347883508,-0.4842
IL,2020/6/17,14-Jun-20,2471275.44,1422593.1,2130039.76,944212.76,-0.5567,341235.68,478380.34,0.663726515,0.336273485,-0.4243
IL,2020/6/18,14-Jun-20,2962206.79,1621696.67,2602513.88,1054117.16,-0.595,359692.91,567579.51,0.650008833,0.349991167,-0.4525
IL,2020/6/19,14-Jun-20,4287347.25,2416139.9,3817528.39,1601188.7,-0.5806,469818.86,814951.2,0.662705293,0.337294707,-0.4364
IL,2020/6/20,14-Jun-20,4858014.82,2374379.94,4387788.51,1504856.08,-0.657,470226.31,869523.86,0.633789081,0.366210919,-0.5112
IL,2020/6/21,21-Jun-20,2928871.05,2198936.3,2540860.23,1351917.08,-0.4679,388010.82,847019.22,0.614805022,0.385194978,-0.2492
IL,2020/6/22,21-Jun-20,1898215.43,778837.66,1616592.84,425259.6,-0.7369,281622.59,353578.06,0.546018281,0.453981719,-0.5897
IL,2020/6/23,21-Jun-20,2517557.04,1298806,2193984.21,852007.74,-0.6117,323572.83,446798.26,0.655993074,0.344006926,-0.4841
IL,2020/6/24,21-Jun-20,2691462.94,1416982.24,2338054.67,939550.29,-0.5981,353408.27,477431.95,0.663064267,0.336935733,-0.4735
IL,2020/6/25,21-Jun-20,2915915.39,1687481.29,2537105.54,1149828.67,-0.5468,378809.85,537652.62,0.681387507,0.318612493,-0.4213
IL,2020/6/26,21-Jun-20,4122577.25,1987559.57,3655228.7,1223356.63,-0.6653,467348.55,764202.94,0.6155069,0.3844931,-0.5179
IL,2020/6/27,21-Jun-20,4392368.86,2757646.25,3967194.36,1998887.72,-0.4961,425174.5,758758.53,0.724852841,0.275147159,-0.3722
IL,2020/6/28,28-Jun-20,2760212.61,1979394.96,2381432.56,1362511.67,-0.4279,378780.05,616883.29,0.688347549,0.311652451,-0.2829
IL,2020/6/29,28-Jun-20,1861803.84,945071.47,1582657.55,590683.74,-0.6268,279146.29,354387.73,0.625014889,0.374985111,-0.4924
IL,2020/6/30,28-Jun-20,2227879.42,1325937.65,1920537.2,883104.12,-0.5402,307342.22,442833.53,0.666022358,0.333977642,-0.4048
IL,2020/7/1,28-Jun-20,2911903.59,1511336.13,2570664.04,1037303.24,-0.5965,341239.55,474032.89,0.68634847,0.31365153,-0.481
IL,2020/7/2,28-Jun-20,1785426.3,1876369.65,1534371.13,1313710.82,-0.1438,251055.17,562658.83,0.700134337,0.299865663,0.0509
IL,2020/7/3,28-Jun-20,3397800.31,2394448.07,3024334.91,1688936.72,-0.4416,373465.4,705511.35,0.705355335,0.294644665,-0.2953
IL,2020/7/4,28-Jun-20,3773307.31,1362567.84,3409414.18,946112.44,-0.7225,363893.13,416455.4,0.694359879,0.305640121,-0.6389
IL,2020/7/5,5-Jul-20,2612510.81,1634431.29,2248114.58,1089905.68,-0.5152,364396.23,544525.61,0.666840929,0.333159071,-0.3744
IL,2020/7/6,5-Jul-20,1769079.23,1007373.27,1486777.85,652403.99,-0.5612,282301.38,354969.28,0.647628848,0.352371152,-0.4306
IL,2020/7/7,5-Jul-20,2210349.19,1223264.23,1901329.98,804562.49,-0.5768,309019.21,418701.74,0.657717663,0.342282337,-0.4466
IL,2020/7/8,5-Jul-20,2504680.38,1380026.6,2167077.26,924681.07,-0.5733,337603.12,455345.53,0.670045831,0.329954169,-0.449
IL,2020/7/9,5-Jul-20,2882672.1,1561225.02,2521340.44,1046521.55,-0.5849,361331.66,514703.47,0.670320765,0.329679235,-0.4584
IL,2020/7/10,5-Jul-20,4104467.46,2488686.15,3646988.52,1762007.53,-0.5169,457478.94,726678.62,0.708007127,0.291992873,-0.3937
IL,2020/7/11,5-Jul-20,4322357.69,2813155.92,3888137.72,2049754.5,-0.4728,434219.97,763401.42,0.728631671,0.271368329,-0.3492
IL,2020/7/12,12-Jul-20,2852066.47,2147439.57,2480689.1,1523622.7,-0.3858,371377.37,623816.87,0.709506671,0.290493329,-0.2471
IL,2020/7/13,12-Jul-20,1897149.49,1068809.99,1613473.79,722538.54,-0.5522,283675.7,346271.45,0.676021507,0.323978493,-0.4366
IL,2020/7/14,12-Jul-20,2314179.58,1328058,1990594.45,917104.76,-0.5393,323585.13,410953.24,0.690560774,0.309439226,-0.4261
IL,2020/7/15,12-Jul-20,2584366.63,1271002.86,2236726.19,797162.47,-0.6436,347640.44,473840.39,0.62719172,0.37280828,-0.5082
IL,2020/7/16,12-Jul-20,2872628.25,1745083.94,2507200.26,1244490.75,-0.5036,365427.99,500593.19,0.713140911,0.286859089,-0.3925
IL,2020/7/17,12-Jul-20,4054941.03,2531504.68,3573437.73,1800811.15,-0.4961,481503.3,730693.53,0.711359992,0.288640008,-0.3757
IL,2020/7/18,12-Jul-20,4373242.58,2757029.4,3917002.84,1979942.79,-0.4945,456239.74,777086.61,0.718143517,0.281856483,-0.3696
IL,2020/7/19,19-Jul-20,2856953.77,1846115.07,2469689.93,1231475.68,-0.5014,387263.84,614639.39,0.667063337,0.332936663,-0.3538
IN,2020/2/17,16-Feb-20,336540.8,380690.68,288392.2,321756.69,0.1157,48148.6,58933.99,0.845191929,0.154808071,0.1312
IN,2020/2/18,16-Feb-20,400817.97,456189.17,344360.34,395173.87,0.1476,56457.63,61015.3,0.866250003,0.133749997,0.1381
IN,2020/2/19,16-Feb-20,448208.57,497224.47,386578.65,425633.93,0.101,61629.92,71590.54,0.856019677,0.143980323,0.1094
IN,2020/2/20,16-Feb-20,556221.24,515053.69,482246.39,433467.16,-0.1012,73974.85,81586.53,0.841596067,0.158403933,-0.074
IN,2020/2/21,16-Feb-20,947741.24,930923.68,823873.61,792318.11,-0.0383,123867.63,138605.57,0.851109631,0.148890369,-0.0177
IN,2020/2/22,16-Feb-20,1069047.8,1130496.1,955871.09,1007727.43,0.0543,113176.71,122768.67,0.891402836,0.108597164,0.0575
IN,2020/2/23,23-Feb-20,509741.47,600137.68,433039.66,512633.79,0.1838,76701.81,87503.89,0.854193641,0.145806359,0.1773
IN,2020/2/24,23-Feb-20,331310.52,352800.88,282465.19,295529.67,0.0463,48845.33,57271.21,0.837667043,0.162332957,0.0649
IN,2020/2/25,23-Feb-20,444090.24,464258.4,387301.09,393125.63,0.015,56789.15,71132.77,0.846781943,0.153218057,0.0454
IN,2020/2/26,23-Feb-20,511439.22,499142.08,442536.3,420444.19,-0.0499,68902.92,78697.89,0.84233369,0.15766631,-0.024
IN,2020/2/27,23-Feb-20,600232.94,594959.47,516073.2,502776.81,-0.0258,84159.74,92182.66,0.845060606,0.154939394,-0.0088
IN,2020/2/28,23-Feb-20,1037916.11,957024.26,904792.08,807283.25,-0.1078,133124.03,149741.01,0.843534781,0.156465219,-0.0779
IN,2020/2/29,23-Feb-20,1136162.72,1185053.08,1016644.78,1051040.25,0.0338,119517.94,134012.83,0.88691407,0.11308593,0.043
IN,2020/3/1,1-Mar-20,531930.5,593864.15,450395.57,506004,0.1235,81534.93,87860.15,0.852053454,0.147946546,0.1164
IN,2020/3/2,1-Mar-20,323171.15,335276.28,268038.1,273224.28,0.0193,55133.05,62052,0.814922785,0.185077215,0.0375
IN,2020/3/3,1-Mar-20,473540.8,458965.33,407803.83,388162.49,-0.0482,65736.97,70802.84,0.845733794,0.154266206,-0.0308
IN,2020/3/4,1-Mar-20,513448.87,545217.71,444593.14,468240.35,0.0532,68855.73,76977.36,0.858813537,0.141186463,0.0619
IN,2020/3/5,1-Mar-20,542336.4,568464.29,464006.2,479196.33,0.0327,78330.2,89267.96,0.84296646,0.15703354,0.0482
IN,2020/3/6,1-Mar-20,896258.69,902651.93,767511.57,759595.74,-0.0103,128747.12,143056.19,0.841515666,0.158484334,0.0071
IN,2020/3/7,1-Mar-20,1013973.38,1129159.57,898189.06,1008470.3,0.1228,115784.32,120689.27,0.893115842,0.106884158,0.1136
IN,2020/3/8,8-Mar-20,540615.24,587883.75,463398.2,505318.77,0.0905,77217.04,82564.98,0.859555601,0.140444399,0.0874
IN,2020/3/9,8-Mar-20,370834.14,326210.95,319928.49,268594.64,-0.1605,50905.65,57616.31,0.823377143,0.176622857,-0.1203
IN,2020/3/10,8-Mar-20,450046.56,436528.54,389799.29,368479.41,-0.0547,60247.27,68049.13,0.844112987,0.155887013,-0.03
IN,2020/3/11,8-Mar-20,517219.93,484266.52,450958.25,407433.02,-0.0965,66261.68,76833.5,0.841340467,0.158659533,-0.0637
IN,2020/3/12,8-Mar-20,561041.44,507412.7,477086.64,423448.67,-0.1124,83954.8,83964.03,0.834525171,0.165474829,-0.0956
IN,2020/3/13,8-Mar-20,881389.05,780027.52,752578.1,639806.98,-0.1498,128810.95,140220.54,0.820236419,0.179763581,-0.115
IN,2020/3/14,8-Mar-20,1188751.15,795062.35,1074769.48,676394.81,-0.3707,113981.67,118667.54,0.85074436,0.14925564,-0.3312
IN,2020/3/15,15-Mar-20,666888.72,411649.55,590188.82,332233.74,-0.4371,76699.9,79415.81,0.80707908,0.19292092,-0.3827
IN,2020/3/16,15-Mar-20,333955.41,198175.7,283075.25,130441.6,-0.5392,50880.16,67734.1,0.65821188,0.34178812,-0.4066
IN,2020/3/17,15-Mar-20,443803.45,167822.82,382994.73,58486.82,-0.8473,60808.72,109336,0.34850338,0.65149662,-0.6219
IN,2020/3/18,15-Mar-20,463942.95,185682.99,391548.08,53766.81,-0.8627,72394.87,131916.18,0.289562388,0.710437612,-0.5998
IN,2020/3/19,15-Mar-20,578975.55,210592.34,494337.55,64568.98,-0.8694,84638,146023.36,0.306606499,0.693393501,-0.6363
IN,2020/3/20,15-Mar-20,943009.19,348121.91,812986.18,99505.73,-0.8776,130023.01,248616.18,0.285835873,0.714164127,-0.6308
IN,2020/3/21,15-Mar-20,1055832.78,304057.3,938429.12,80499.27,-0.9142,117403.66,223558.03,0.264750328,0.735249672,-0.712
IN,2020/3/22,22-Mar-20,545632.71,154619.36,464393.21,33068.97,-0.9288,81239.5,121550.39,0.213873411,0.786126589,-0.7166
IN,2020/3/23,22-Mar-20,380704.55,127631.28,328203.68,36127.04,-0.8899,52500.87,91504.24,0.283057884,0.716942116,-0.6647
IN,2020/3/24,22-Mar-20,478963.35,182291.37,416404.69,52852.59,-0.8731,62558.66,129438.78,0.28993468,0.71006532,-0.6194
IN,2020/3/25,22-Mar-20,541295.95,175850.5,473201.63,49350.92,-0.8957,68094.32,126499.58,0.28064134,0.71935866,-0.6751
IN,2020/3/26,22-Mar-20,610998.88,191651.16,527093.13,55485.26,-0.8947,83905.75,136165.9,0.289511736,0.710488264,-0.6863
IN,2020/3/27,22-Mar-20,850704.9,328662.34,725630.48,90581.96,-0.8752,125074.42,238080.38,0.275607969,0.724392031,-0.6137
IN,2020/3/28,22-Mar-20,968965.57,284769.72,846345.68,67991.56,-0.9197,122619.89,216778.16,0.238759795,0.761240205,-0.7061
IN,2020/3/29,29-Mar-20,542277.45,154368.63,462551.22,29004.24,-0.9373,79726.23,125364.39,0.18788947,0.81211053,-0.7153
IN,2020/3/30,29-Mar-20,357214.72,113638.17,303728.73,29769.88,-0.902,53485.99,83868.29,0.26197078,0.73802922,-0.6819
IN,2020/3/31,29-Mar-20,468632.64,159749.53,406487.71,43277.59,-0.8935,62144.93,116471.94,0.270909029,0.729090971,-0.6591
IN,2020/4/1,29-Mar-20,500140.46,169304.88,433752.51,44204.38,-0.8981,66387.95,125100.5,0.26109336,0.73890664,-0.6615
IN,2020/4/2,29-Mar-20,530420.16,194105.2,450312.32,57318.38,-0.8727,80107.84,136786.82,0.295295438,0.704704562,-0.6341
IN,2020/4/3,29-Mar-20,918852.78,329289.89,792906.95,81495.9,-0.8972,125945.83,247793.99,0.247489833,0.752510167,-0.6416
IN,2020/4/4,29-Mar-20,1056671.88,292277.95,937551.42,66662.08,-0.9289,119120.46,225615.87,0.228077691,0.771922309,-0.7234
IN,2020/4/5,5-Apr-20,587422.7,154907.87,505806.52,27711.75,-0.9452,81616.18,127196.12,0.178891815,0.821108185,-0.7363
IN,2020/4/6,5-Apr-20,369142.78,118853.04,315072.88,34518.19,-0.8904,54069.9,84334.85,0.290427489,0.709572511,-0.678
IN,2020/4/7,5-Apr-20,459283.32,190455.01,399312.37,73486.06,-0.816,59970.95,116968.95,0.38584472,0.61415528,-0.5853
IN,2020/4/8,5-Apr-20,517350.8,186826.79,443525.08,50121.9,-0.887,73825.72,136704.89,0.268280047,0.731719953,-0.6389
IN,2020/4/9,5-Apr-20,615130.95,213841.25,536609.76,59997.16,-0.8882,78521.19,153844.09,0.280568693,0.719431307,-0.6524
IN,2020/4/10,5-Apr-20,1002202.19,353145.93,871814.44,84764.95,-0.9028,130387.75,268380.98,0.24002811,0.75997189,-0.6476
IN,2020/4/11,5-Apr-20,1117729.72,323766.31,1004764.68,66851.67,-0.9335,112965.04,256914.64,0.206481243,0.793518757,-0.7103
IN,2020/4/12,12-Apr-20,547950.98,74918.33,458711.27,28626.49,-0.9376,89239.71,46291.84,0.382102618,0.617897382,-0.8633
IN,2020/4/13,12-Apr-20,376799.1,117691.76,322180.69,24227.28,-0.9248,54618.41,93464.48,0.205853664,0.794146336,-0.6877
IN,2020/4/14,12-Apr-20,489253.82,172180.37,430645.33,40658.26,-0.9056,58608.49,131522.11,0.236137604,0.763862396,-0.6481
IN,2020/4/15,12-Apr-20,528308.52,229191.57,456374.92,58681.18,-0.8714,71933.6,170510.39,0.256035508,0.743964492,-0.5662
IN,2020/4/16,12-Apr-20,598145.86,243722.63,503941.26,55986.66,-0.8889,94204.6,187735.97,0.229714656,0.770285344,-0.5925
IN,2020/4/17,12-Apr-20,991179.43,391504.86,857860.65,88521.9,-0.8968,133318.78,302982.96,0.226106772,0.773893228,-0.605
IN,2020/4/18,12-Apr-20,934084.07,346436.87,823609.85,74753.1,-0.9092,110474.22,271683.77,0.215776975,0.784223025,-0.6291
IN,2020/4/19,19-Apr-20,303639.35,174317.9,279492.75,30674.09,-0.8903,24146.6,143643.81,0.175966381,0.824033619,-0.4259
IN,2020/4/20,19-Apr-20,375131.95,136237.21,318119.99,33388.66,-0.895,57011.96,102848.55,0.245077391,0.754922609,-0.6368
IN,2020/4/21,19-Apr-20,476971.6,180182.92,412354.97,42506.09,-0.8969,64616.63,137676.83,0.235905212,0.764094788,-0.6222
IN,2020/4/22,19-Apr-20,523869.67,208164.78,446573.11,49296.27,-0.8896,77296.56,158868.51,0.236813692,0.763186308,-0.6026
IN,2020/4/23,19-Apr-20,572492.92,234280.08,488774.92,58363.52,-0.8806,83718,175916.56,0.249118576,0.750881424,-0.5908
IN,2020/4/24,19-Apr-20,988742.34,389176.22,860151.94,89617.31,-0.8958,128590.4,299558.91,0.230274373,0.769725627,-0.6064
IN,2020/4/25,19-Apr-20,1093359.46,355587.58,972430.71,78427.26,-0.9193,120928.75,277160.32,0.220556803,0.779443197,-0.6748
IN,2020/4/26,26-Apr-20,592047.04,189625.26,516426.35,31380.28,-0.9392,75620.69,158244.98,0.165485759,0.834514241,-0.6797
IN,2020/4/27,26-Apr-20,368471.07,143658.71,309564.7,36910.2,-0.8808,58906.37,106748.51,0.256929775,0.743070225,-0.6101
IN,2020/4/28,26-Apr-20,477415.09,187598.69,408006.26,46295.06,-0.8865,69408.83,141303.63,0.246777096,0.753222904,-0.6071
IN,2020/4/29,26-Apr-20,544679.3,209686.77,466968.99,52029.43,-0.8886,77710.31,157657.34,0.248129293,0.751870707,-0.615
