"State","Date","Date.Week","Amount_2019_weekly","Amount_2020_weekly","Dine_In_2019_weekly","Dine_In_2020_weekly","Off_Prem_2019_weekly","Off_Prem_2020_weekly","Dine_In_2020_weekly_pct","Off_Prem_2020_weekly_pct","Province_State","confirmed","deaths","population","confirmed.add_weekly","deaths.add_weekly","recreation_mob_weekly","residential_mob_weekly","Density","Urbanization.rate","DJUSRU","DJUSRU.t1","DJUSRU.t2","DJUSRU.t3","DJUSRU.t4","DJUSRU.t5","DJUSRU.t6"
"MT",2020-07-13,2020-07-12,131596.957142857,97508.01,123820.025714286,86280.3514285714,7776.93142857143,11227.6585714286,0.884853987160351,0.115146012839648,"Montana",1843,32,1068778,110.714285714286,1.14285714285714,10.2,3.4,7.4668,0.559,1779.88,1753.87,1733.8,1735.17,1782.18,1833.02,1830.86
"NC",2020-02-17,2020-02-16,649054.604285714,632109.322857143,558629.668571429,517710.364285714,90424.9357142857,114398.958571429,0.819020295327486,0.180979704672514,"North Carolina",0,0,10488084,0,0,-0.571428571428571,2.57142857142857,218.271,0.661,2039.15,2022.36,1993.68,1997.57,2032.01,2004.8,1967.95
"NC",2020-02-24,2020-02-23,676282.188571429,668330.751428571,582025.565714286,539772.145714286,94256.6228571429,128558.605714286,0.807642240852319,0.192357759147681,"North Carolina",0,0,10488084,0,0,9,-1.28571428571429,218.271,0.661,1904.53,2039.15,2022.36,1993.68,1997.57,2032.01,2004.8
"NC",2020-03-02,2020-03-01,661008.59,659444.477142857,570803.727142857,532137.377142857,90204.8628571429,127307.1,0.806947962394685,0.193052037605315,"North Carolina",0,0,10488084,0.285714285714286,0,8.85714285714286,-1,218.271,0.661,1827.97,1904.53,2039.15,2022.36,1993.68,1997.57,2032.01
"NC",2020-03-09,2020-03-08,720524.308571429,590000.317142857,625521.15,471109.044285714,95003.1585714286,118891.272857143,0.798489476356746,0.201510523643254,"North Carolina",2,0,10488084,4.28571428571429,0,4,0.285714285714286,218.271,0.661,1631.21,1827.97,1904.53,2039.15,2022.36,1993.68,1997.57
"NC",2020-03-16,2020-03-15,700310.242857143,236788.438571429,607845.44,107508.442857143,92464.8028571429,129279.995714286,0.454027415805237,0.545972584194763,"North Carolina",39,0,10488084,39,0,-22.5714285714286,9,218.271,0.661,1301.34,1631.21,1827.97,1904.53,2039.15,2022.36,1993.68
"NC",2020-03-23,2020-03-22,713592.955714286,194791.888571429,616347.314285714,63282.97,97245.6414285714,131508.918571429,0.324874770012791,0.675125229987209,"North Carolina",353,0,10488084,126.571428571429,1,-34.4285714285714,13.7142857142857,218.271,0.661,1441.38,1301.34,1631.21,1827.97,1904.53,2039.15,2022.36
"NC",2020-03-30,2020-03-29,699107.442857143,191946.567142857,603047.56,54659.47,96059.8828571428,137287.097142857,0.284763988299512,0.715236011700488,"North Carolina",1313,7,10488084,208.285714285714,4.42857142857143,-38.1428571428571,15.7142857142857,218.271,0.661,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53,2039.15
"NC",2020-04-06,2020-04-05,683326.492857143,199465.278571429,587424.21,58561.1442857143,95902.2828571429,140904.134285714,0.293590667534367,0.706409332465632,"North Carolina",2962,45,10488084,274.428571428571,7.28571428571429,-40,16.1428571428571,218.271,0.661,1604.6,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53
"NC",2020-04-13,2020-04-12,680340.345714286,232727.067142857,593088.414285714,62918.1385714286,87251.9314285714,169808.928571429,0.270351615494759,0.729648384505241,"North Carolina",4886,94,10488084,290.142857142857,15.8571428571429,-33.4285714285714,15.2857142857143,218.271,0.661,1647.63,1604.6,1448.35,1441.38,1301.34,1631.21,1827.97
"NC",2020-04-20,2020-04-19,721639.641428571,241894.612857143,624266.722857143,65040.8257142857,97372.9185714286,176853.787142857,0.268880835939481,0.731119164060519,"North Carolina",6895,218,10488084,342.285714285714,17.7142857142857,-33,15.2857142857143,218.271,0.661,1685.4,1647.63,1604.6,1448.35,1441.38,1301.34,1631.21
"NC",2020-04-27,2020-04-26,710612.484285714,264139.087142857,613045.192857143,75730.32,97567.2914285714,188408.767142857,0.286706222918996,0.713293777081004,"North Carolina",9321,340,10488084,396.142857142857,15.7142857142857,-25.7142857142857,12.7142857142857,218.271,0.661,1733.53,1685.4,1647.63,1604.6,1448.35,1441.38,1301.34
"NC",2020-05-04,2020-05-03,762707.068571429,286497.881428571,662794.274285714,79391.9114285714,99912.7942857143,207105.97,0.277111687642148,0.722888312357852,"North Carolina",11971,442,10488084,452.571428571429,18.5714285714286,-22.5714285714286,12.1428571428571,218.271,0.661,1686.93,1733.53,1685.4,1647.63,1604.6,1448.35,1441.38
"NC",2020-05-11,2020-05-10,737107.254285714,276088.744285714,636308.835714286,76759.6671428571,100798.418571429,199329.077142857,0.278025340516676,0.721974659483324,"North Carolina",15274,575,10488084,533.571428571429,17.4285714285714,-22.2857142857143,11.1428571428571,218.271,0.661,1675.93,1686.93,1733.53,1685.4,1647.63,1604.6,1448.35
"NC",2020-05-18,2020-05-17,724942.514285714,334400.597142857,631075.185714286,132020.501428571,93867.3285714286,202380.095714286,0.39479744520962,0.60520255479038,"North Carolina",19207,693,10488084,670.285714285714,14,-22.1428571428571,12.1428571428571,218.271,0.661,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63,1604.6
"NC",2020-05-25,2020-05-24,696578.928571429,415140.478571429,599415.658571429,213851.132857143,97163.27,201289.345714286,0.51512956190888,0.48487043809112,"North Carolina",24057,790,10488084,774.285714285714,21.8571428571429,-16.5714285714286,11.1428571428571,218.271,0.661,1776.37,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63
"NC",2020-06-01,2020-05-31,728308.977142857,452740.131428571,624711.587142857,250677.737142857,103597.39,202062.394285714,0.553690118770499,0.446309881229501,"North Carolina",29592,948,10488084,977.142857142857,13.5714285714286,-10.7142857142857,8,218.271,0.661,1830.86,1776.37,1747.03,1675.93,1686.93,1733.53,1685.4
"NC",2020-06-08,2020-06-07,767987.891428571,502824.888571429,663714.045714286,298233.444285714,104273.845714286,204591.444285714,0.593115915827124,0.406884084172876,"North Carolina",36517,1041,10488084,1234.14285714286,14.2857142857143,-10.7142857142857,7.71428571428571,218.271,0.661,1833.02,1830.86,1776.37,1747.03,1675.93,1686.93,1733.53
"NC",2020-06-15,2020-06-14,741770.484285714,511614.788571429,639952.354285714,302921.28,101818.13,208693.508571429,0.592088592368178,0.407911407631822,"North Carolina",45114,1140,10488084,1219.57142857143,13,-12.5714285714286,8,218.271,0.661,1782.18,1833.02,1830.86,1776.37,1747.03,1675.93,1686.93
"NC",2020-06-22,2020-06-21,756353.042857143,502803.638571429,654471.002857143,293307.081428571,101882.04,209496.557142857,0.583343195888397,0.416656804111603,"North Carolina",53964,1278,10488084,1349.57142857143,18.4285714285714,-11.5714285714286,7.28571428571429,218.271,0.661,1735.17,1782.18,1833.02,1830.86,1776.37,1747.03,1675.93
"NC",2020-06-29,2020-06-28,697588.155714286,461811.818571429,610521.874285714,270313.822857143,87066.2814285714,191497.995714286,0.585333272096269,0.414666727903731,"North Carolina",63736,1357,10488084,1534.85714285714,10.1428571428571,-10.8571428571429,8,218.271,0.661,1733.8,1735.17,1782.18,1833.02,1830.86,1776.37,1747.03
"NC",2020-07-06,2020-07-05,731602.925714286,494248.312857143,631690.858571429,286073.424285714,99912.0671428571,208174.888571429,0.578805059812922,0.421194940187078,"North Carolina",74775,1432,10488084,1825.57142857143,14.1428571428571,-10.7142857142857,7.85714285714286,218.271,0.661,1753.87,1733.8,1735.17,1782.18,1833.02,1830.86,1776.37
"NC",2020-07-13,2020-07-12,750357.944285714,492041.562857143,648613.044285714,286684.667142857,101744.9,205356.895714286,0.582643192737952,0.417356807262049,"North Carolina",87669,1529,10488084,2004.57142857143,18.5714285714286,-9.6,9.2,218.271,0.661,1779.88,1753.87,1733.8,1735.17,1782.18,1833.02,1830.86
"NE",2020-02-17,2020-02-16,111604.791428571,149796.134285714,96926.0514285714,132889.631428571,14678.74,16906.5028571429,0.887136587751349,0.112863412248651,"Nebraska",0,0,1934408,0,0,5.28571428571429,0.285714285714286,25.4161,0.731,2039.15,2022.36,1993.68,1997.57,2032.01,2004.8,1967.95
"NE",2020-02-24,2020-02-23,139278.147142857,152163.491428571,122942.295714286,135494.924285714,16335.8514285714,16668.5671428571,0.890456199536656,0.109543800463344,"Nebraska",0,0,1934408,0,0,9.28571428571428,-1.14285714285714,25.4161,0.731,1904.53,2039.15,2022.36,1993.68,1997.57,2032.01,2004.8
"NE",2020-03-02,2020-03-01,136840.88,144736.331428571,120467.502857143,129644.451428571,16373.3771428571,15091.88,0.89572846118842,0.10427153881158,"Nebraska",0,0,1934408,0.142857142857143,0,10.5714285714286,-1.57142857142857,25.4161,0.731,1827.97,1904.53,2039.15,2022.36,1993.68,1997.57,2032.01
"NE",2020-03-09,2020-03-08,140929.325714286,119818.108571429,125809.227142857,105275.954285714,15120.0985714286,14542.1542857143,0.878631415074917,0.121368584925083,"Nebraska",3,0,1934408,2.28571428571429,0,-0.285714285714285,2.71428571428571,25.4161,0.731,1631.21,1827.97,1904.53,2039.15,2022.36,1993.68,1997.57
"NE",2020-03-16,2020-03-15,147031.232857143,59981.7014285714,129960.184285714,31674.6814285714,17071.0485714286,28307.02,0.528072406653734,0.471927593346266,"Nebraska",18,0,1934408,4.85714285714286,0,-26.8571428571429,11.2857142857143,25.4161,0.731,1301.34,1631.21,1827.97,1904.53,2039.15,2022.36,1993.68
"NE",2020-03-23,2020-03-22,150487.837142857,56878.1442857143,133673.457142857,24064.1371428571,16814.38,32814.0071428571,0.423082318262292,0.576917681737708,"Nebraska",51,0,1934408,8.14285714285714,0.285714285714286,-34,13.7142857142857,25.4161,0.731,1441.38,1301.34,1631.21,1827.97,1904.53,2039.15,2022.36
"NE",2020-03-30,2020-03-29,137878.501428571,55352.8542857143,122174.424285714,22111.1414285714,15704.0771428571,33241.7128571429,0.39945801736692,0.60054198263308,"Nebraska",145,2,1934408,36.5714285714286,0.857142857142857,-35.5714285714286,15,25.4161,0.731,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53,2039.15
"NE",2020-04-06,2020-04-05,137235.047142857,51991.4985714286,122262.124285714,21621.72,14972.9228571429,30369.7785714286,0.415870297916014,0.584129702083986,"Nebraska",417,9,1934408,61,1.28571428571429,-39.2857142857143,15.4285714285714,25.4161,0.731,1604.6,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53
"NE",2020-04-13,2020-04-12,126441.97,63194.6571428571,112015.112857143,24970.8257142857,14426.8571428571,38223.8314285714,0.395141406619818,0.604858593380182,"Nebraska",814,17,1934408,97.5714285714286,1.57142857142857,-33.7142857142857,15.8571428571429,25.4161,0.731,1647.63,1604.6,1448.35,1441.38,1301.34,1631.21,1827.97
"NE",2020-04-20,2020-04-19,151988.08,62770.2014285714,135573.915714286,25123.0585714286,16414.1642857143,37647.1428571429,0.40023861640809,0.599761383591909,"Nebraska",1648,33,1934408,222.285714285714,4,-27.1428571428571,14,25.4161,0.731,1685.4,1647.63,1604.6,1448.35,1441.38,1301.34,1631.21
"NE",2020-04-27,2020-04-26,151471.07,61508.6514285714,136068.66,25554.6957142857,15402.41,35953.9557142857,0.415465062568666,0.584534937431334,"Nebraska",3358,56,1934408,375.857142857143,3.14285714285714,-22.8571428571429,12,25.4161,0.731,1733.53,1685.4,1647.63,1604.6,1448.35,1441.38,1301.34
"NE",2020-05-04,2020-05-03,153167.154285714,76948.8671428571,136576.095714286,32606.4328571429,16591.0585714286,44342.4342857143,0.423741558099983,0.576258441900017,"Nebraska",6037,78,1934408,358.571428571429,1.71428571428571,-18.8571428571429,12.7142857142857,25.4161,0.731,1686.93,1733.53,1685.4,1647.63,1604.6,1448.35,1441.38
"NE",2020-05-11,2020-05-10,138770.11,66761.7642857143,122485.72,31985.6771428571,16284.39,34776.0871428571,0.47910173562776,0.52089826437224,"Nebraska",8407,98,1934408,286.571428571429,4.71428571428571,-19.5714285714286,12.2857142857143,25.4161,0.731,1675.93,1686.93,1733.53,1685.4,1647.63,1604.6,1448.35
"NE",2020-05-18,2020-05-17,139211.057142857,86067.8842857143,122068.924285714,53890.1785714286,17142.1328571429,32177.7057142857,0.626135741788803,0.373864258211197,"Nebraska",10625,123,1934408,279.571428571429,3.42857142857143,-14.1428571428571,10.4285714285714,25.4161,0.731,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63,1604.6
"NE",2020-05-25,2020-05-24,135656.94,87541.3228571429,121916.855714286,58301.5085714286,13740.0842857143,29239.8142857143,0.665988434588426,0.334011565411574,"Nebraska",12362,147,1934408,281,3.28571428571429,-15.7142857142857,11.5714285714286,25.4161,0.731,1776.37,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63
"NE",2020-06-01,2020-05-31,136491.67,107175.102857143,121102.365714286,79362.3214285714,15389.3042857143,27812.7814285714,0.740492141485099,0.259507858514901,"Nebraska",14345,170,1934408,223.285714285714,2.42857142857143,-9,8.14285714285714,25.4161,0.731,1830.86,1776.37,1747.03,1675.93,1686.93,1733.53,1685.4
"NE",2020-06-08,2020-06-07,157384.471428571,118294.974285714,140571.258571429,91837.2928571428,16813.2128571429,26457.6814285714,0.776341458389695,0.223658541610305,"Nebraska",15786,188,1934408,152.285714285714,4,-7.57142857142857,7.42857142857143,25.4161,0.731,1833.02,1830.86,1776.37,1747.03,1675.93,1686.93,1733.53
"NE",2020-06-15,2020-06-14,148872.122857143,128704.657142857,133150.997142857,101534.805714286,15721.1257142857,27169.8514285714,0.788897682246152,0.211102317753848,"Nebraska",16851,220,1934408,154.571428571429,4.14285714285714,-5.28571428571429,6.42857142857143,25.4161,0.731,1782.18,1833.02,1830.86,1776.37,1747.03,1675.93,1686.93
"NE",2020-06-22,2020-06-21,144114.808571429,120646.9,127833.248571429,96872.2885714286,16281.56,23774.6114285714,0.802940552732218,0.197059447267783,"Nebraska",17963,249,1934408,155.285714285714,3.28571428571429,-4.85714285714286,5.85714285714286,25.4161,0.731,1735.17,1782.18,1833.02,1830.86,1776.37,1747.03,1675.93
"NE",2020-06-29,2020-06-28,123867.502857143,104728.221428571,109924.028571429,83358.6985714286,13943.4742857143,21369.5228571429,0.795952585027736,0.204047414972264,"Nebraska",19042,269,1934408,147.142857142857,2.42857142857143,-3.85714285714286,6,25.4161,0.731,1733.8,1735.17,1782.18,1833.02,1830.86,1776.37,1747.03
"NE",2020-07-06,2020-07-05,129929.358571429,125891.607142857,114342.372857143,102858.891428571,15586.9857142857,23032.7157142857,0.8170432784439,0.182956721556101,"Nebraska",20046,283,1934408,177.571428571429,0.142857142857143,-3.71428571428571,6,25.4161,0.731,1753.87,1733.8,1735.17,1782.18,1833.02,1830.86,1776.37
"NE",2020-07-13,2020-07-12,139041.352857143,122918.834285714,123555.27,99669.8114285714,15486.0828571429,23249.0228571429,0.810858742744806,0.189141257255194,"Nebraska",21399,288,1934408,201.571428571429,2.28571428571429,-2.8,7.8,25.4161,0.731,1779.88,1753.87,1733.8,1735.17,1782.18,1833.02,1830.86
"NH",2020-02-17,2020-02-16,239581.647142857,249997.544285714,190713.11,190922.945714286,48868.5371428571,59074.5985714286,0.763699284566115,0.236300715433885,"New Hampshire",0,0,1359711,0,0,4.85714285714286,1,153.161,0.603,2039.15,2022.36,1993.68,1997.57,2032.01,2004.8,1967.95
"NH",2020-02-24,2020-02-23,225617.994285714,233664.092857143,178168.712857143,177078.008571429,47449.2814285714,56586.0842857143,0.757831493945842,0.242168506054158,"New Hampshire",0,0,1359711,0,0,4.85714285714286,0.714285714285714,153.161,0.603,1904.53,2039.15,2022.36,1993.68,1997.57,2032.01,2004.8
"NH",2020-03-02,2020-03-01,222545.411428571,237450.184285714,174764.884285714,178306.932857143,47780.5271428571,59143.2514285714,0.750923539577435,0.249076460422565,"New Hampshire",1,0,1359711,0.571428571428571,0,6,-0.428571428571429,153.161,0.603,1827.97,1904.53,2039.15,2022.36,1993.68,1997.57,2032.01
"NH",2020-03-09,2020-03-08,236081.335714286,209879.7,187812.2,154967.94,48269.1357142857,54911.76,0.738365549407589,0.261634450592411,"New Hampshire",4,0,1359711,0.428571428571429,0,2.71428571428571,1.57142857142857,153.161,0.603,1631.21,1827.97,1904.53,2039.15,2022.36,1993.68,1997.57
"NH",2020-03-16,2020-03-15,243841.151428571,88082.8671428571,194596.408571429,35067.8514285714,49244.7428571429,53015.0157142857,0.398123409989557,0.601876590010443,"New Hampshire",17,0,1359711,9.42857142857143,0,-27.4285714285714,12.4285714285714,153.161,0.603,1301.34,1631.21,1827.97,1904.53,2039.15,2022.36,1993.68
"NH",2020-03-23,2020-03-22,246443.6,82084.2771428571,196053.84,24862.4742857143,50389.76,57221.8028571429,0.302889605063395,0.697110394936605,"New Hampshire",101,1,1359711,20.1428571428571,0.285714285714286,-42.5714285714286,17.5714285714286,153.161,0.603,1441.38,1301.34,1631.21,1827.97,1904.53,2039.15,2022.36
"NH",2020-03-30,2020-03-29,248431.951428571,77444.9557142857,197162.664285714,23404.3085714286,51269.2871428571,54040.6471428571,0.3022057196052,0.6977942803948,"New Hampshire",314,3,1359711,58.1428571428571,1,-44,19.1428571428571,153.161,0.603,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53,2039.15
"NH",2020-04-06,2020-04-05,242700.828571429,73860.3671428571,191193.668571429,21885.1271428571,51507.16,51975.24,0.29630406657102,0.70369593342898,"New Hampshire",715,9,1359711,44,2,-44.4285714285714,19.2857142857143,153.161,0.603,1604.6,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53
"NH",2020-04-13,2020-04-12,233759.197142857,93532.3614285714,184353.927142857,26022.0814285714,49405.27,67510.28,0.278214737991448,0.721785262008552,"New Hampshire",985,23,1359711,65.8571428571429,2.14285714285714,-39,18.8571428571429,153.161,0.603,1647.63,1604.6,1448.35,1441.38,1301.34,1631.21,1827.97
"NH",2020-04-20,2020-04-19,247848.834285714,95849.9157142857,197522.595714286,27206.0214285714,50326.2385714286,68643.8942857143,0.283839805448223,0.716160194551777,"New Hampshire",1447,42,1359711,67.7142857142857,3.14285714285714,-36.4285714285714,17.8571428571429,153.161,0.603,1685.4,1647.63,1604.6,1448.35,1441.38,1301.34,1631.21
"NH",2020-04-27,2020-04-26,250275.217142857,105308.254285714,198000.942857143,28413.4585714286,52274.2742857143,76894.7957142857,0.269812264614504,0.730187735385496,"New Hampshire",1938,60,1359711,93.4285714285714,3.71428571428571,-31.4285714285714,16.1428571428571,153.161,0.603,1733.53,1685.4,1647.63,1604.6,1448.35,1441.38,1301.34
"NH",2020-05-04,2020-05-03,285203.644285714,125120.304285714,230008.882857143,34928.3371428571,55194.7614285714,90191.9671428571,0.279158025887611,0.720841974112389,"New Hampshire",2588,86,1359711,79,6.71428571428571,-26.7142857142857,15.7142857142857,153.161,0.603,1686.93,1733.53,1685.4,1647.63,1604.6,1448.35,1441.38
"NH",2020-05-11,2020-05-10,273749.127142857,125963.258571429,219465.412857143,34750.7942857143,54283.7142857143,91212.4642857143,0.27588040099811,0.72411959900189,"New Hampshire",3160,133,1359711,75,5.57142857142857,-23.2857142857143,14.1428571428571,153.161,0.603,1675.93,1686.93,1733.53,1685.4,1647.63,1604.6,1448.35
"NH",2020-05-18,2020-05-17,257207.228571429,155933.705714286,204904.181428571,60091.6428571429,52303.0471428571,95842.0628571429,0.385366605519192,0.614633394480808,"New Hampshire",3652,172,1359711,79,5.28571428571429,-12.1428571428571,12,153.161,0.603,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63,1604.6
"NH",2020-05-25,2020-05-24,252965.998571429,165423.622857143,199741.765714286,67827.1171428571,53224.2328571429,97596.5057142857,0.410020745352866,0.589979254647134,"New Hampshire",4197,210,1359711,71.7142857142857,5.14285714285714,-10.8571428571429,12.8571428571429,153.161,0.603,1776.37,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63
"NH",2020-06-01,2020-05-31,261105.031428571,178511.492857143,208522.601428571,76634.5371428572,52582.43,101876.955714286,0.429297497412031,0.570702502587969,"New Hampshire",4685,245,1359711,56,5.85714285714286,-8,10.4285714285714,153.161,0.603,1830.86,1776.37,1747.03,1675.93,1686.93,1733.53,1685.4
"NH",2020-06-08,2020-06-07,271070.51,180443.768571429,216864.801428571,79163.4042857143,54205.7085714286,101280.364285714,0.438715090648184,0.561284909351816,"New Hampshire",5079,286,1359711,39.2857142857143,4.85714285714286,-5.71428571428571,9.28571428571428,153.161,0.603,1833.02,1830.86,1776.37,1747.03,1675.93,1686.93,1733.53
"NH",2020-06-15,2020-06-14,270334.708571429,213726.027142857,216080.021428571,116487.864285714,54254.6871428571,97238.1628571429,0.545033592038149,0.454966407961851,"New Hampshire",5345,320,1359711,32.2857142857143,2.71428571428571,-0.285714285714286,7.28571428571429,153.161,0.603,1782.18,1833.02,1830.86,1776.37,1747.03,1675.93,1686.93
"NH",2020-06-22,2020-06-21,277420.348571429,214624.874285714,219903.572857143,119318.148571429,57516.7757142857,95306.7257142857,0.555938117464377,0.444061882535623,"New Hampshire",5558,339,1359711,29,4,-0.857142857142857,8,153.161,0.603,1735.17,1782.18,1833.02,1830.86,1776.37,1747.03,1675.93
"NH",2020-06-29,2020-06-28,258610.647142857,201101.822857143,203150.4,110744.261428571,55460.2471428571,90357.5614285714,0.550687506732553,0.449312493267448,"New Hampshire",5760,367,1359711,21.4285714285714,2,1.71428571428571,8.14285714285714,153.161,0.603,1733.8,1735.17,1782.18,1833.02,1830.86,1776.37,1747.03
"NH",2020-07-06,2020-07-05,272410.221428571,221236.85,215340.48,122932.802857143,57069.7414285714,98304.0471428571,0.555661513247648,0.444338486752352,"New Hampshire",5914,382,1359711,22.4285714285714,1.42857142857143,1.57142857142857,7.71428571428571,153.161,0.603,1753.87,1733.8,1735.17,1782.18,1833.02,1830.86,1776.37
"NH",2020-07-13,2020-07-12,278165.588571429,222004.272857143,221263.442857143,127429.862857143,56902.1457142857,94574.41,0.573997343461684,0.426002656538316,"New Hampshire",6068,391,1359711,21.2857142857143,1,2.6,10,153.161,0.603,1779.88,1753.87,1733.8,1735.17,1782.18,1833.02,1830.86
"NJ",2020-02-17,2020-02-16,667317.81,701730.797142857,520507.675714286,522463.142857143,146810.134285714,179267.654285714,0.744535005424282,0.255464994575718,"New Jersey",0,0,8882190,0,0,4.28571428571429,1.14285714285714,1215.1985,0.947,2039.15,2022.36,1993.68,1997.57,2032.01,2004.8,1967.95
"NJ",2020-02-24,2020-02-23,669635.268571429,686742.018571429,514952.75,507515.645714286,154682.518571429,179226.372857143,0.73901935805534,0.26098064194466,"New Jersey",0,0,8882190,0,0,3.14285714285714,-0.285714285714286,1215.1985,0.947,1904.53,2039.15,2022.36,1993.68,1997.57,2032.01,2004.8
"NJ",2020-03-02,2020-03-01,685202.385714286,706570.785714286,531638.472857143,526790.491428571,153563.912857143,179780.294285714,0.745559400529176,0.254440599470824,"New Jersey",0,0,8882190,0.714285714285714,0,5.71428571428571,-0.285714285714286,1215.1985,0.947,1827.97,1904.53,2039.15,2022.36,1993.68,1997.57,2032.01
"NJ",2020-03-09,2020-03-08,730276.051428571,582485.13,573908.16,413582.604285714,156367.891428571,168902.525714286,0.710031180170581,0.289968819829419,"New Jersey",5,0,8882190,9.57142857142857,0.285714285714286,0.285714285714286,2.85714285714286,1215.1985,0.947,1631.21,1827.97,1904.53,2039.15,2022.36,1993.68,1997.57
"NJ",2020-03-16,2020-03-15,706967.354285714,235972.974285714,550624.271428571,76143.6542857143,156343.082857143,159829.32,0.322679554793085,0.677320445206915,"New Jersey",176,2,8882190,263.142857142857,2.57142857142857,-33.7142857142857,16.4285714285714,1215.1985,0.947,1301.34,1631.21,1827.97,1904.53,2039.15,2022.36,1993.68
"NJ",2020-03-23,2020-03-22,734429.801428571,207639.83,573431.684285714,46774.9071428571,160998.117142857,160864.922857143,0.225269434784536,0.774730565215464,"New Jersey",2844,27,8882190,1638.85714285714,20.1428571428571,-52.1428571428571,23.5714285714286,1215.1985,0.947,1441.38,1301.34,1631.21,1827.97,1904.53,2039.15,2022.36
"NJ",2020-03-30,2020-03-29,741788.598571429,227274.082857143,579915.395714286,50572.44,161873.202857143,176701.642857143,0.222517408779021,0.777482591220979,"New Jersey",16636,198,8882190,3445.57142857143,108,-55.4285714285714,24.5714285714286,1215.1985,0.947,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53,2039.15
"NJ",2020-04-06,2020-04-05,732097.291428571,237594.574285714,564090.181428571,54728.4742857143,168007.11,182866.1,0.230343956507617,0.769656043492383,"New Jersey",41090,1003,8882190,3477.85714285714,204.714285714286,-61.8571428571429,25.4285714285714,1215.1985,0.947,1604.6,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53
"NJ",2020-04-13,2020-04-12,697589.938571429,259944.688571429,548015.548571429,54441.5514285714,149574.39,205503.137142857,0.209435136866094,0.790564863133906,"New Jersey",64584,2443,8882190,3350.14285714286,287.428571428571,-61,25.1428571428571,1215.1985,0.947,1647.63,1604.6,1448.35,1441.38,1301.34,1631.21,1827.97
"NJ",2020-04-20,2020-04-19,733229.105714286,275851.54,573210.504285714,55369.5814285714,160018.601428571,220481.958571429,0.200722393750535,0.799277606249465,"New Jersey",88722,4496,8882190,3391,225.142857142857,-59.7142857142857,24,1215.1985,0.947,1685.4,1647.63,1604.6,1448.35,1441.38,1301.34,1631.21
"NJ",2020-04-27,2020-04-26,740822.564285714,293726.677142857,573539.017142857,60053.1142857143,167283.547142857,233673.562857143,0.204452366635077,0.795547633364923,"New Jersey",111188,6044,8882190,2529.42857142857,276.142857142857,-53.2857142857143,21.5714285714286,1215.1985,0.947,1733.53,1685.4,1647.63,1604.6,1448.35,1441.38,1301.34
"NJ",2020-05-04,2020-05-03,804232.678571429,353655.695714286,633466.368571429,75086.9071428571,170766.31,278568.788571429,0.212316408452584,0.787683591547416,"New Jersey",128269,7910,8882190,1715.71428571429,197.857142857143,-48.8571428571429,20.8571428571429,1215.1985,0.947,1686.93,1733.53,1685.4,1647.63,1604.6,1448.35,1441.38
"NJ",2020-05-11,2020-05-10,786771.39,334514.097142857,621425.177142857,66153.31,165346.212857143,268360.787142857,0.197759408542202,0.802240591457798,"New Jersey",140206,9340,8882190,1107.14285714286,158.142857142857,-46,19.4285714285714,1215.1985,0.947,1675.93,1686.93,1733.53,1685.4,1647.63,1604.6,1448.35
"NJ",2020-05-18,2020-05-17,798999.098571429,340209.971428571,636702.862857143,69451.9171428571,162296.235714286,270758.054285714,0.204144272583259,0.795855727416741,"New Jersey",148240,10439,8882190,1092.85714285714,110.714285714286,-43,18.5714285714286,1215.1985,0.947,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63,1604.6
"NJ",2020-05-25,2020-05-24,760168.091428571,351479.947142857,601806.8,76111.7285714286,158361.291428571,275368.218571429,0.216546432279089,0.783453567720911,"New Jersey",155092,11147,8882190,898.714285714286,80,-41,17.8571428571429,1215.1985,0.947,1776.37,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63
"NJ",2020-06-01,2020-05-31,805902.2,371583.911428571,638247.595714286,86619.8785714286,167654.604285714,284964.032857143,0.233109873456077,0.766890126543923,"New Jersey",160918,11723,8882190,531.285714285714,68.2857142857143,-37.8571428571429,15.8571428571429,1215.1985,0.947,1830.86,1776.37,1747.03,1675.93,1686.93,1733.53,1685.4
"NJ",2020-06-08,2020-06-07,820884.94,388548.794285714,651319.868571429,91818.33,169565.071428571,296730.464285714,0.236310937906251,0.763689062093749,"New Jersey",164497,12214,8882190,388.142857142857,69,-33.8571428571429,14.2857142857143,1215.1985,0.947,1833.02,1830.86,1776.37,1747.03,1675.93,1686.93,1733.53
