"State","Date","Dine_In_2020_weekly_pct"
"330","IN",2020-03-16,0.331621519419735
"331","IN",2020-03-23,0.26389909529658
"332","IN",2020-03-30,0.247963301144211
"333","IN",2020-04-06,0.272516489971389
"334","IN",2020-04-13,0.222980430936952
"335","IN",2020-04-20,0.22617952102344
"336","IN",2020-04-27,0.238654098606615
"337","IN",2020-05-04,0.227177833947523
"338","IN",2020-05-11,0.506082607451001
"339","IN",2020-05-18,0.58729303149906
"340","IN",2020-05-25,0.641414263539305
"341","IN",2020-06-01,0.676831646544179
"342","IN",2020-06-08,0.72544472498943
"343","IN",2020-06-15,0.747479577358957
"344","IN",2020-06-22,0.757885587184263
"345","IN",2020-06-29,0.750873876102079
"346","IN",2020-07-06,0.748674026897937
"347","IN",2020-07-13,0.644180965679089
"348","IN",2020-07-20,0.671060997258003
"349","IN",2020-07-27,0.666355668624009
"350","IN",2020-08-03,0.661878760899001
"351","KS",2020-02-17,0.839504777248717
"352","KS",2020-02-24,0.832879007921588
"353","KS",2020-03-02,0.831379238855106
"354","KS",2020-03-09,0.805377887618375
"355","KS",2020-03-16,0.553071208781896
"356","KS",2020-03-23,0.421253542812654
"357","KS",2020-03-30,0.37536872335879
"358","KS",2020-04-06,0.386949127760491
"359","KS",2020-04-13,0.360206826378203
"360","KS",2020-04-20,0.390451349656095
"361","KS",2020-04-27,0.417288672412043
"362","KS",2020-05-04,0.466034134917398
"363","KS",2020-05-11,0.53761235372183
"364","KS",2020-05-18,0.579255005977237
"365","KS",2020-05-25,0.625090120371719
"366","KS",2020-06-01,0.667145709595733
"367","KS",2020-06-08,0.688043609010365
"368","KS",2020-06-15,0.700473423358265
"369","KS",2020-06-22,0.691000257281567
"370","KS",2020-06-29,0.657072269133085
"371","KS",2020-07-06,0.659185294411119
"372","KS",2020-07-13,0.594055231228713
"373","KS",2020-07-20,0.622936956964013
"374","KS",2020-07-27,0.603660533689806
"375","KS",2020-08-03,0.614255910006766
"376","KY",2020-02-17,0.898660056665777
"377","KY",2020-02-24,0.898899189935483
"378","KY",2020-03-02,0.897801414048317
"379","KY",2020-03-09,0.87134289759264
"380","KY",2020-03-16,0.342598826580004
"381","KY",2020-03-23,0.283435306660424
"382","KY",2020-03-30,0.305187486961327
"383","KY",2020-04-06,0.289797987523875
"384","KY",2020-04-13,0.259670981801257
"385","KY",2020-04-20,0.249535359610025
"386","KY",2020-04-27,0.26137259591997
"387","KY",2020-05-04,0.263497051850427
"388","KY",2020-05-11,0.271357816044696
"389","KY",2020-05-18,0.480556879396952
"390","KY",2020-05-25,0.651463690205359
"391","KY",2020-06-01,0.709472498257014
"392","KY",2020-06-08,0.744288306489558
"393","KY",2020-06-15,0.742589697507381
"394","KY",2020-06-22,0.761337900673041
"395","KY",2020-06-29,0.773157618072132
"396","KY",2020-07-06,0.759289653263577
"397","KY",2020-07-13,0.655740744688681
