"State","Date","Date.Week","Amount_2019","Amount_2020","Dine_In_2019","Dine_In_2020","Dine_In_trend","Off_Prem_2019","Off_Prem_2020","Dine_In_2020_pct","Off_Prem_2020_pct","Total_Trend","Province_State","confirmed","deaths","population","confirmed.add","deaths.add"
"OR",2020-05-11,2020-05-10,407976.29,201565.47,366710.35,117846.04,-0.6786,41265.94,83719.43,0.584653909,0.415346091,-0.5059,"Oregon",3286,130,4217737,58,3
"OR",2020-05-12,2020-05-10,434190.43,228690.65,384097.93,124535.55,-0.6758,50092.5,104155.1,0.544558993,0.455441007,-0.4733,"Oregon",3358,130,4217737,72,0
"OR",2020-05-13,2020-05-10,480271.05,246478.67,427539.07,136473.46,-0.6808,52731.98,110005.21,0.55369278,0.44630722,-0.4868,"Oregon",3416,134,4217737,58,4
"OR",2020-05-14,2020-05-10,521160.17,255424.98,464316.7,135862.71,-0.7074,56843.47,119562.27,0.531908469,0.468091531,-0.5099,"Oregon",3479,137,4217737,63,3
"OR",2020-05-15,2020-05-10,731590.52,405196.99,664555.56,230197.83,-0.6536,67034.96,174999.16,0.568113376,0.431886624,-0.4461,"Oregon",3541,137,4217737,62,0
"OR",2020-05-16,2020-05-10,771476.05,374758.24,702803,208294.95,-0.7036,68673.05,166463.29,0.555811528,0.444188472,-0.5142,"Oregon",3612,137,4217737,71,0
"OR",2020-05-17,2020-05-17,561215.94,296909.03,504127.56,178028.6,-0.6469,57088.38,118880.43,0.599606553,0.400393447,-0.471,"Oregon",3623,137,4217737,11,0
"OR",2020-05-18,2020-05-17,418416.3,239866.56,371714.93,151067.79,-0.5936,46701.37,88798.77,0.629799293,0.370200707,-0.4267,"Oregon",3687,138,4217737,64,1
"OR",2020-05-19,2020-05-17,459156.3,274660.12,408484.45,167549.6,-0.5898,50671.85,107110.52,0.61002522,0.38997478,-0.4018,"Oregon",3726,140,4217737,39,2
"OR",2020-05-20,2020-05-17,514310.67,295675.46,460028.47,178210.58,-0.6126,54282.2,117464.88,0.602723608,0.397276392,-0.4251,"Oregon",3801,144,4217737,75,4
"OR",2020-05-21,2020-05-17,562328.81,325254.13,503557.69,204511.49,-0.5939,58771.12,120742.64,0.62877446,0.37122554,-0.4216,"Oregon",3817,145,4217737,16,1
"OR",2020-05-22,2020-05-17,735424.65,415739.41,663268.86,251501.88,-0.6208,72155.79,164237.53,0.604950779,0.395049221,-0.4347,"Oregon",3864,147,4217737,47,2
"OR",2020-05-23,2020-05-17,735470.29,429673.29,667928.68,267988.12,-0.5988,67541.61,161685.17,0.623702069,0.376297931,-0.4158,"Oregon",3888,147,4217737,24,0
"OR",2020-05-24,2020-05-24,657756.36,365996.68,604513.24,238170.36,-0.606,53243.12,127826.32,0.650744591,0.349255409,-0.4436,"Oregon",3927,148,4217737,39,1
"OR",2020-05-25,2020-05-24,475332.31,294846.75,429462.82,197953.16,-0.5391,45869.49,96893.59,0.671376435,0.328623565,-0.3797,"Oregon",3949,148,4217737,22,0
"OR",2020-05-26,2020-05-24,434784.9,291798.7,386097.56,191350.02,-0.5044,48687.34,100448.68,0.655760358,0.344239642,-0.3289,"Oregon",3967,148,4217737,18,0
"OR",2020-05-27,2020-05-24,499901.82,331502.95,448532.95,220423.5,-0.5086,51368.87,111079.45,0.664921685,0.335078315,-0.3369,"Oregon",4038,148,4217737,71,0
"OR",2020-05-28,2020-05-24,555614.19,365218.27,497907.9,237414.02,-0.5232,57706.29,127804.25,0.650060634,0.349939366,-0.3427,"Oregon",4086,151,4217737,48,3
"OR",2020-05-29,2020-05-24,755153.29,471152.41,687676.11,307659.73,-0.5526,67477.18,163492.68,0.65299407,0.34700593,-0.3761,"Oregon",4131,151,4217737,45,0
"OR",2020-05-30,2020-05-24,776132.36,415465.38,706188.64,271041.15,-0.6162,69943.72,144424.23,0.652379628,0.347620372,-0.4647,"Oregon",4185,153,4217737,54,2
"OR",2020-05-31,2020-05-31,583210.67,351755.14,528537.26,235949.28,-0.5536,54673.41,115805.86,0.670777064,0.329222936,-0.3969,"Oregon",4243,153,4217737,58,0
"OR",2020-06-01,2020-05-31,449601.08,311008.17,405187.04,216237.31,-0.4663,44414.04,94770.86,0.695278552,0.304721448,-0.3083,"Oregon",4302,154,4217737,59,1
"OR",2020-06-02,2020-05-31,493699.79,348802.67,442996.63,239981.38,-0.4583,50703.16,108821.29,0.688014745,0.311985255,-0.2935,"Oregon",4335,157,4217737,33,3
"OR",2020-06-03,2020-05-31,530758.92,378712.42,474871.78,265941.41,-0.44,55887.14,112771.01,0.702225214,0.297774786,-0.2865,"Oregon",4399,159,4217737,64,2
"OR",2020-06-04,2020-05-31,583269.27,389992.79,525042.67,268412.01,-0.4888,58226.6,121580.78,0.688248647,0.311751353,-0.3314,"Oregon",4474,159,4217737,75,0
"OR",2020-06-05,2020-05-31,743435.34,491977.46,672326.83,341524.28,-0.492,71108.51,150453.18,0.694186843,0.305813157,-0.3382,"Oregon",4570,161,4217737,96,2
"OR",2020-06-06,2020-05-31,771651.72,485650.06,707589.81,340820.66,-0.5183,64061.91,144829.4,0.70178239,0.29821761,-0.3706,"Oregon",4570,161,4217737,0,0
"OR",2020-06-07,2020-06-07,597559.15,378295.86,543216,263362.83,-0.5152,54343.15,114933.03,0.696182163,0.303817837,-0.3669,"Oregon",4662,163,4217737,92,2
"OR",2020-06-08,2020-06-07,464205.02,314683.74,416820.78,228172.49,-0.4526,47384.24,86511.25,0.725085097,0.274914903,-0.3221,"Oregon",4922,164,4217737,260,1
"OR",2020-06-09,2020-06-07,531805.96,349974.29,480431.85,255635.96,-0.4679,51374.11,94338.33,0.730442113,0.269557887,-0.3419,"Oregon",4988,169,4217737,66,5
"OR",2020-06-10,2020-06-07,581397.63,394306.74,523036.66,289162.28,-0.4471,58360.97,105144.46,0.733343488,0.266656512,-0.3218,"Oregon",5060,169,4217737,72,0
"OR",2020-06-11,2020-06-07,609022.55,417487.75,550614.4,304980.49,-0.4461,58408.15,112507.26,0.730513626,0.269486374,-0.3145,"Oregon",5237,171,4217737,177,2
"OR",2020-06-12,2020-06-07,772602.39,509372.57,702308.78,366468.97,-0.4782,70293.61,142903.6,0.719451717,0.280548283,-0.3407,"Oregon",5377,173,4217737,140,2
"OR",2020-06-13,2020-06-07,788279.42,512950.77,725155.1,376053.42,-0.4814,63124.32,136897.35,0.733117956,0.266882044,-0.3493,"Oregon",5377,173,4217737,0,0
"OR",2020-06-14,2020-06-14,703187.42,424995.83,642478.55,311283.43,-0.5155,60708.87,113712.4,0.732438787,0.267561213,-0.3956,"Oregon",5636,176,4217737,259,3
"OR",2020-06-15,2020-06-14,499351.63,329057.68,450712.23,245313.15,-0.4557,48639.4,83744.53,0.745501974,0.254498026,-0.341,"Oregon",5820,180,4217737,184,4
"OR",2020-06-16,2020-06-14,524204.17,363466.94,472816.95,265245.13,-0.439,51387.22,98221.81,0.729764116,0.270235884,-0.3066,"Oregon",6098,182,4217737,278,2
"OR",2020-06-17,2020-06-14,560715.73,407334.25,505638.02,302310.16,-0.4021,55077.71,105024.09,0.742167299,0.257832701,-0.2735,"Oregon",6218,183,4217737,120,1
"OR",2020-06-18,2020-06-14,599396.28,432631.35,539838.76,316564.33,-0.4136,59557.52,116067.02,0.731718425,0.268281575,-0.2782,"Oregon",6366,187,4217737,148,4
"OR",2020-06-19,2020-06-14,750516.25,546711.31,680668.87,403168.55,-0.4077,69847.38,143542.76,0.737443222,0.262556778,-0.2716,"Oregon",6572,188,4217737,206,1
"OR",2020-06-20,2020-06-14,753173.85,523722.83,690329.94,390304.49,-0.4346,62843.91,133418.34,0.745250097,0.254749903,-0.3046,"Oregon",6750,189,4217737,178,1
"OR",2020-06-21,2020-06-21,594686.58,506849.79,537848.49,359194.04,-0.3322,56838.09,147655.75,0.708679469,0.291320531,-0.1477,"Oregon",6937,190,4217737,187,1
"OR",2020-06-22,2020-06-21,465811.07,371126.7,419647.66,284257.19,-0.3226,46163.41,86869.51,0.765930314,0.234069686,-0.2033,"Oregon",7083,192,4217737,146,2
"OR",2020-06-23,2020-06-21,513484.57,396571.53,461757.62,292928.6,-0.3656,51726.95,103642.93,0.738652621,0.261347379,-0.2277,"Oregon",7274,192,4217737,191,0
"OR",2020-06-24,2020-06-21,550980.02,422445.22,491927.35,313266.87,-0.3632,59052.67,109178.35,0.741556195,0.258443805,-0.2333,"Oregon",7444,195,4217737,170,3
"OR",2020-06-25,2020-06-21,580209.86,446906.43,518170.42,329640.88,-0.3638,62039.44,117265.55,0.737606035,0.262393965,-0.2298,"Oregon",7568,197,4217737,124,2
"OR",2020-06-26,2020-06-21,789079.57,550499.51,719611.59,405748.53,-0.4362,69467.98,144750.98,0.737055206,0.262944794,-0.3024,"Oregon",7818,202,4217737,250,5
"OR",2020-06-27,2020-06-21,751025.65,549642.06,687107.92,412986.37,-0.3989,63917.73,136655.69,0.751373303,0.248626697,-0.2681,"Oregon",8094,202,4217737,276,0
"OR",2020-06-28,2020-06-28,613476.9,424581.37,557258.19,318757.32,-0.428,56218.71,105824.05,0.750756728,0.249243272,-0.3079,"Oregon",8341,202,4217737,247,0
"OR",2020-06-29,2020-06-28,489004.19,365621.04,437412.95,276512.03,-0.3678,51591.24,89109.01,0.75628041,0.24371959,-0.2523,"Oregon",8485,204,4217737,144,2
"OR",2020-06-30,2020-06-28,527597.63,407004.49,472549.82,299744.67,-0.3657,55047.81,107259.82,0.736465266,0.263534734,-0.2286,"Oregon",8656,207,4217737,171,3
"OR",2020-07-01,2020-06-28,634911.25,415087.97,572900.9,304130.3,-0.4691,62010.35,110957.67,0.732688784,0.267311216,-0.3462,"Oregon",8931,208,4217737,275,1
"OR",2020-07-02,2020-06-28,430776.41,472844.07,388947.71,343231.69,-0.1175,41828.7,129612.38,0.725887691,0.274112309,0.0977,"Oregon",9294,209,4217737,363,1
"OR",2020-07-03,2020-06-28,694146.42,534375.04,627769.07,395036.76,-0.3707,66377.35,139338.28,0.739250022,0.260749978,-0.2302,"Oregon",9636,209,4217737,342,0
"OR",2020-07-04,2020-06-28,703463.13,348648.97,643604.73,252026.48,-0.6084,59858.4,96622.49,0.722865982,0.277134018,-0.5044,"Oregon",9930,213,4217737,294,4
"OR",2020-07-05,2020-07-05,569209.67,423378.36,516007.58,308002.38,-0.4031,53202.09,115375.98,0.7274873,0.2725127,-0.2562,"Oregon",10230,215,4217737,300,2
"PA",2020-02-17,2020-02-16,786909.62,861200.96,654806.32,708010.05,0.0813,132103.3,153190.91,0.822119439,0.177880561,0.0944,"Pennsylvania",0,0,12801989,0,0
"PA",2020-02-18,2020-02-16,836923.41,860064.6,694904.38,695986.28,0.0016,142019.03,164078.32,0.809225586,0.190774414,0.0277,"Pennsylvania",0,0,12801989,0,0
"PA",2020-02-19,2020-02-16,625250.02,1033434.39,512291.38,855254.57,0.6695,112958.64,178179.82,0.827584778,0.172415222,0.6528,"Pennsylvania",0,0,12801989,0,0
"PA",2020-02-20,2020-02-16,1158070.27,1113024.27,977178.12,921773.76,-0.0567,180892.15,191250.51,0.828170405,0.171829595,-0.0389,"Pennsylvania",0,0,12801989,0,0
"PA",2020-02-21,2020-02-16,1942527.72,1937749.38,1684209.16,1658294.26,-0.0154,258318.56,279455.12,0.855783662,0.144216338,-0.0025,"Pennsylvania",0,0,12801989,0,0
"PA",2020-02-22,2020-02-16,2277869.19,2316293.86,2058739.98,2082128.46,0.0114,219129.21,234165.4,0.898905142,0.101094858,0.0169,"Pennsylvania",0,0,12801989,0,0
"PA",2020-02-23,2020-02-23,1168619.12,1189554.26,1015689.86,1016794.19,0.0011,152929.26,172760.07,0.854769071,0.145230929,0.0179,"Pennsylvania",0,0,12801989,0,0
"PA",2020-02-24,2020-02-23,686164.18,733862.22,558207.22,593876.4,0.0639,127956.96,139985.82,0.809247818,0.190752182,0.0695,"Pennsylvania",0,0,12801989,0,0
"PA",2020-02-25,2020-02-23,903275.23,894770.29,752626.24,729673.64,-0.0305,150648.99,165096.65,0.815487112,0.184512888,-0.0094,"Pennsylvania",0,0,12801989,0,0
"PA",2020-02-26,2020-02-23,1063756.1,1002414.45,893340.33,810442.26,-0.0928,170415.77,191972.19,0.808490201,0.191509799,-0.0577,"Pennsylvania",0,0,12801989,0,0
"PA",2020-02-27,2020-02-23,1199572.72,1133429.41,1011912.54,936557.53,-0.0745,187660.18,196871.88,0.826304242,0.173695758,-0.0551,"Pennsylvania",0,0,12801989,0,0
"PA",2020-02-28,2020-02-23,1787191.49,1868557.4,1519170.3,1584877.13,0.0433,268021.19,283680.27,0.848182202,0.151817798,0.0455,"Pennsylvania",0,0,12801989,0,0
"PA",2020-02-29,2020-02-23,2256756.99,2271461.69,2038887.54,2037120.75,-9e-04,217869.45,234340.94,0.896832537,0.103167463,0.0065,"Pennsylvania",0,0,12801989,0,0
"PA",2020-03-01,2020-03-01,926382.5,1198033.49,788945.27,1027844.03,0.3028,137437.23,170189.46,0.857942652,0.142057348,0.2932,"Pennsylvania",0,0,12801989,0,0
"PA",2020-03-02,2020-03-01,643821.36,711894.26,522698.02,568377.46,0.0874,121123.34,143516.8,0.798401521,0.201598479,0.1057,"Pennsylvania",0,0,12801989,0,0
"PA",2020-03-03,2020-03-01,859386.73,896987.34,717541.62,736369.45,0.0262,141845.11,160617.89,0.82093628,0.17906372,0.0438,"Pennsylvania",0,0,12801989,0,0
"PA",2020-03-04,2020-03-01,964705.29,1012179.28,802204.61,827246.3,0.0312,162500.68,184932.98,0.817292269,0.182707731,0.0492,"Pennsylvania",0,0,12801989,0,0
"PA",2020-03-05,2020-03-01,1141418.92,1149515.56,976359.79,953707.45,-0.0232,165059.13,195808.11,0.829660322,0.170339678,0.0071,"Pennsylvania",0,0,12801989,0,0
"PA",2020-03-06,2020-03-01,1838639.48,1791073.79,1576377.3,1507552.43,-0.0437,262262.18,283521.36,0.841703138,0.158296862,-0.0259,"Pennsylvania",2,0,12801989,2,0
"PA",2020-03-07,2020-03-01,2260035.39,2286957.26,2045810.52,2061030.7,0.0074,214224.87,225926.56,0.901210852,0.098789148,0.0119,"Pennsylvania",2,0,12801989,0,0
"PA",2020-03-08,2020-03-08,1124575.03,1212165.94,965059.32,1040923.58,0.0786,159515.71,171242.36,0.858730266,0.141269734,0.0779,"Pennsylvania",6,0,12801989,4,0
"PA",2020-03-09,2020-03-08,732180.52,840702.2,598645.09,696528.72,0.1635,133535.43,144173.48,0.828508264,0.171491736,0.1482,"Pennsylvania",7,0,12801989,1,0
"PA",2020-03-10,2020-03-08,923472.37,807267.52,774712.01,654865.46,-0.1547,148760.36,152402.06,0.811212447,0.188787553,-0.1258,"Pennsylvania",12,0,12801989,5,0
"PA",2020-03-11,2020-03-08,1094581.36,932196.58,920214.2,757815.27,-0.1765,174367.16,174381.31,0.812935046,0.187064954,-0.1484,"Pennsylvania",16,0,12801989,4,0
"PA",2020-03-12,2020-03-08,1311575.83,990225.86,1129608.65,805511.78,-0.2869,181967.18,184714.08,0.813462678,0.186537322,-0.245,"Pennsylvania",22,0,12801989,6,0
"PA",2020-03-13,2020-03-08,1949122.71,1434650.7,1681714.11,1167977.71,-0.3055,267408.6,266672.99,0.814119918,0.185880082,-0.264,"Pennsylvania",41,0,12801989,19,0
"PA",2020-03-14,2020-03-08,2475451.82,1606945.93,2261393.87,1387393.54,-0.3865,214057.95,219552.39,0.863372883,0.136627117,-0.3508,"Pennsylvania",47,0,12801989,6,0
"PA",2020-03-15,2020-03-15,1261701.07,707536.03,1097551.16,562445.32,-0.4875,164149.91,145090.71,0.794935235,0.205064765,-0.4392,"Pennsylvania",47,0,12801989,0,0
"PA",2020-03-16,2020-03-15,716813.83,307096.55,584702.14,174650.15,-0.7013,132111.69,132446.4,0.568714139,0.431285861,-0.5716,"Pennsylvania",79,0,12801989,32,0
"PA",2020-03-17,2020-03-15,933281.18,251902.11,779480.15,92003.05,-0.882,153801.03,159899.06,0.365233344,0.634766656,-0.7301,"Pennsylvania",112,0,12801989,33,0
"PA",2020-03-18,2020-03-15,1075781.75,291196.4,907604.86,98051.68,-0.892,168176.89,193144.72,0.336720097,0.663279903,-0.7293,"Pennsylvania",155,1,12801989,43,1
"PA",2020-03-19,2020-03-15,1171551.44,341212.76,985084.42,125809.49,-0.8723,186467.02,215403.27,0.368712735,0.631287265,-0.7088,"Pennsylvania",206,1,12801989,51,0
"PA",2020-03-20,2020-03-15,2002233.57,510373.58,1735817.27,163349.99,-0.9059,266416.3,347023.59,0.320059651,0.679940349,-0.7451,"Pennsylvania",311,1,12801989,105,0
"PA",2020-03-21,2020-03-15,2288431.86,435346.04,2071958.28,143388.4,-0.9308,216473.58,291957.64,0.329366497,0.670633503,-0.8098,"Pennsylvania",399,2,12801989,88,1
"PA",2020-03-22,2020-03-22,1222127.02,255844.74,1056265.51,66254.65,-0.9373,165861.51,189590.09,0.258964284,0.741035716,-0.7907,"Pennsylvania",509,4,12801989,110,2
"PA",2020-03-23,2020-03-22,691402.3,167473.96,552969.3,36175.32,-0.9346,138433,131298.64,0.216005641,0.783994359,-0.7578,"Pennsylvania",698,6,12801989,189,2
"PA",2020-03-24,2020-03-22,921422.09,261500.77,773189.39,65473.94,-0.9153,148232.7,196026.83,0.250377618,0.749622382,-0.7162,"Pennsylvania",946,8,12801989,248,2
"PA",2020-03-25,2020-03-22,1097250.66,286397.76,922946.48,66720.88,-0.9277,174304.18,219676.88,0.232965789,0.767034211,-0.739,"Pennsylvania",1260,15,12801989,314,7
"PA",2020-03-26,2020-03-22,1230624.81,335367.94,1043117.19,80502.39,-0.9228,187507.62,254865.55,0.240041997,0.759958003,-0.7275,"Pennsylvania",1795,18,12801989,535,3
"PA",2020-03-27,2020-03-22,1971447.56,554194.16,1696988.02,137137.45,-0.9192,274459.54,417056.71,0.247453799,0.752546201,-0.7189,"Pennsylvania",2345,22,12801989,550,4
"PA",2020-03-28,2020-03-22,2362444.59,454115.68,2135207.59,110708.35,-0.9482,227237,343407.33,0.243788873,0.756211127,-0.8078,"Pennsylvania",2845,34,12801989,500,12
"PA",2020-03-29,2020-03-29,1167171.7,264495,994047.91,52697.65,-0.947,173123.79,211797.35,0.199238738,0.800761262,-0.7734,"Pennsylvania",3432,41,12801989,587,7
"PA",2020-03-30,2020-03-29,709524.85,188862.97,574581.39,42575.73,-0.9259,134943.46,146287.24,0.225431857,0.774568143,-0.7338,"Pennsylvania",4155,50,12801989,723,9
"PA",2020-03-31,2020-03-29,904877.89,264126.3,749680.47,68197.6,-0.909,155197.42,195928.7,0.258200717,0.741799283,-0.7081,"Pennsylvania",4963,63,12801989,808,13
"PA",2020-04-01,2020-03-29,1089793.57,315267.15,917898.18,72693.71,-0.9208,171895.39,242573.44,0.23057813,0.76942187,-0.7107,"Pennsylvania",6009,74,12801989,1046,11
"PA",2020-04-02,2020-03-29,1245722.04,342896.51,1063094.59,87091.11,-0.9181,182627.45,255805.4,0.253986575,0.746013425,-0.7247,"Pennsylvania",7268,90,12801989,1259,16
"PA",2020-04-03,2020-03-29,1871547.15,585959.51,1595108.59,131602.05,-0.9175,276438.56,454357.46,0.224592395,0.775407605,-0.6869,"Pennsylvania",8570,102,12801989,1302,12
"PA",2020-04-04,2020-03-29,2403495.69,520698.01,2184185.19,131511.54,-0.9398,219310.5,389186.47,0.252567779,0.747432221,-0.7834,"Pennsylvania",10444,136,12801989,1874,34
"PA",2020-04-05,2020-04-05,1260031.59,289056.2,1092216.52,58728.62,-0.9462,167815.07,230327.58,0.203173708,0.796826292,-0.7706,"Pennsylvania",11589,151,12801989,1145,15
"PA",2020-04-06,2020-04-05,775433.61,207558.68,636088.79,44780.39,-0.9296,139344.82,162778.29,0.215748096,0.784251904,-0.7323,"Pennsylvania",13127,179,12801989,1538,28
"PA",2020-04-07,2020-04-05,929805.82,279408.6,777393.83,64451.2,-0.9171,152411.99,214957.4,0.230670065,0.769329935,-0.6995,"Pennsylvania",14853,247,12801989,1726,68
"PA",2020-04-08,2020-04-05,1146457.16,331210.85,972649.14,80828.91,-0.9169,173808.02,250381.94,0.244040647,0.755959353,-0.7111,"Pennsylvania",16631,318,12801989,1778,71
"PA",2020-04-09,2020-04-05,1212875.21,370703.46,1026282.32,92207.7,-0.9102,186592.89,278495.76,0.24873709,0.75126291,-0.6944,"Pennsylvania",18300,345,12801989,1669,27
"PA",2020-04-10,2020-04-05,1931135.52,607250.87,1654331.79,147597,-0.9108,276803.73,459653.87,0.2430577,0.7569423,-0.6855,"Pennsylvania",20051,418,12801989,1751,73
"PA",2020-04-11,2020-04-05,2398791.86,558923.73,2180765.49,143930.92,-0.934,218026.37,414992.81,0.25751442,0.74248558,-0.767,"Pennsylvania",21719,503,12801989,1668,85
"PA",2020-04-12,2020-04-12,1145770.53,174604.98,972389.02,37419.54,-0.9615,173381.51,137185.44,0.214309695,0.785690305,-0.8476,"Pennsylvania",22938,557,12801989,1219,54
"PA",2020-04-13,2020-04-12,776030.98,183672.3,635441.59,37400.56,-0.9411,140589.39,146271.74,0.203626568,0.796373432,-0.7633,"Pennsylvania",24292,589,12801989,1354,32
"PA",2020-04-14,2020-04-12,1004344.07,281337.41,844371.69,57824.96,-0.9315,159972.38,223512.45,0.205535979,0.794464021,-0.7199,"Pennsylvania",25465,691,12801989,1173,102
"PA",2020-04-15,2020-04-12,1166226.44,363948.71,987954.9,73532.06,-0.9256,178271.54,290416.65,0.202039623,0.797960377,-0.6879,"Pennsylvania",26753,779,12801989,1288,88
"PA",2020-04-16,2020-04-12,1444779.48,396866.2,1240108.57,82394.26,-0.9336,204670.91,314471.94,0.207612188,0.792387812,-0.7253,"Pennsylvania",28258,841,12801989,1505,62
"PA",2020-04-17,2020-04-12,1918235.35,644445.41,1668503.77,131721.29,-0.9211,249731.58,512724.12,0.204394799,0.795605201,-0.664,"Pennsylvania",29888,921,12801989,1630,80
"PA",2020-04-18,2020-04-12,1975420.15,573122.07,1776646.04,115952.98,-0.9347,198774.11,457169.09,0.20231812,0.79768188,-0.7099,"Pennsylvania",31652,1042,12801989,1764,121
"PA",2020-04-19,2020-04-19,704141.16,334839.56,642438.28,64951.94,-0.8989,61702.88,269887.62,0.19397929,0.80602071,-0.5245,"Pennsylvania",32902,1276,12801989,1250,234
"PA",2020-04-20,2020-04-19,757801.29,231622.17,620914.08,45453.3,-0.9268,136887.21,186168.87,0.196238987,0.803761013,-0.6943,"Pennsylvania",33914,1348,12801989,1012,72
"PA",2020-04-21,2020-04-19,995234.04,305238.29,835176.48,53658.45,-0.9358,160057.56,251579.84,0.175792002,0.824207998,-0.6933,"Pennsylvania",35249,1614,12801989,1335,266
"PA",2020-04-22,2020-04-19,1185753.26,381380.09,1008498.71,79633.16,-0.921,177254.55,301746.93,0.208802615,0.791197385,-0.6784,"Pennsylvania",36082,1673,12801989,833,59
"PA",2020-04-23,2020-04-19,1303672.49,416160.67,1111244.34,93474.04,-0.9159,192428.15,322686.63,0.224610461,0.775389539,-0.6808,"Pennsylvania",38379,1724,12801989,2297,51
"PA",2020-04-24,2020-04-19,1888344.92,686633.27,1618983.72,139393.85,-0.9139,269361.2,547239.42,0.203010626,0.796989374,-0.6364,"Pennsylvania",40208,1747,12801989,1829,23
"PA",2020-04-25,2020-04-19,2380555.5,653003.68,2166536.22,141262.06,-0.9348,214019.28,511741.62,0.216326591,0.783673409,-0.7257,"Pennsylvania",41153,1793,12801989,945,46
"PA",2020-04-26,2020-04-26,1245543.92,334129.91,1082902.45,61065.83,-0.9436,162641.47,273064.08,0.182760741,0.817239259,-0.7317,"Pennsylvania",42616,1816,12801989,1463,23
"PA",2020-04-27,2020-04-26,745124.67,233194,601851.72,41946.9,-0.9303,143272.95,191247.1,0.179879843,0.820120157,-0.687,"Pennsylvania",43558,1886,12801989,942,70
"PA",2020-04-28,2020-04-26,990815.12,342502.62,831807.13,74657.54,-0.9102,159007.99,267845.08,0.217976552,0.782023448,-0.6543,"Pennsylvania",45137,2046,12801989,1579,160
"PA",2020-04-29,2020-04-26,1148715.35,411367.58,969296.18,97243.12,-0.8997,179419.17,314124.46,0.236389849,0.763610151,-0.6419,"Pennsylvania",46327,2373,12801989,1190,327
"PA",2020-04-30,2020-04-26,1292345.77,430309.14,1106572.38,94080.46,-0.915,185773.39,336228.68,0.218634584,0.781365416,-0.667,"Pennsylvania",47971,2475,12801989,1644,102
"PA",2020-05-01,2020-04-26,2024636.73,743290.84,1758402.88,172226.46,-0.9021,266233.85,571064.38,0.231708035,0.768291965,-0.6329,"Pennsylvania",49579,2635,12801989,1608,160
"PA",2020-05-02,2020-04-26,2380227.66,685511.32,2160443.47,177288.92,-0.9179,219784.19,508222.4,0.258622892,0.741377108,-0.712,"Pennsylvania",50494,2695,12801989,915,60
"PA",2020-05-03,2020-05-03,1304576.55,403802.65,1133331.74,85704.73,-0.9244,171244.81,318097.92,0.2122441,0.7877559,-0.6905,"Pennsylvania",51225,2720,12801989,731,25
"PA",2020-05-04,2020-05-03,878848.62,245915.56,734532.54,46512.51,-0.9367,144316.08,199403.05,0.189140167,0.810859833,-0.7202,"Pennsylvania",52816,2838,12801989,1591,118
"PA",2020-05-05,2020-05-03,1064844.21,423518.14,897291.53,93155.78,-0.8962,167552.68,330362.36,0.219957001,0.780042999,-0.6023,"Pennsylvania",53864,3179,12801989,1048,341
"PA",2020-05-06,2020-05-03,1205988.64,383216.05,1031701.8,88601.44,-0.9141,174286.84,294614.61,0.23120493,0.76879507,-0.6822,"Pennsylvania",54800,3345,12801989,936,166
"PA",2020-05-07,2020-05-03,1309333.3,454249.86,1113094.17,112791.89,-0.8987,196239.13,341457.97,0.248303632,0.751696368,-0.6531,"Pennsylvania",55956,3589,12801989,1156,244
"PA",2020-05-08,2020-05-03,2073655.41,715588.25,1813471.63,163052.81,-0.9101,260183.78,552535.44,0.227858423,0.772141577,-0.6549,"Pennsylvania",57371,3715,12801989,1415,126
"PA",2020-05-09,2020-05-03,2380312.02,738362.29,2170885.18,200995.52,-0.9074,209426.84,537366.77,0.272218019,0.727781981,-0.6898,"Pennsylvania",58560,3779,12801989,1189,64
"PA",2020-05-10,2020-05-10,1563454.29,670992.54,1376908.19,125181.22,-0.9091,186546.1,545811.32,0.186561269,0.813438731,-0.5708,"Pennsylvania",59939,3806,12801989,1379,27
"PA",2020-05-11,2020-05-10,733363.31,232512.01,600527.08,42042.29,-0.93,132836.23,190469.72,0.180817713,0.819182287,-0.683,"Pennsylvania",60459,3832,12801989,520,26
"PA",2020-05-12,2020-05-10,981275.07,320307.26,826149.66,68174.73,-0.9175,155125.41,252132.53,0.212841663,0.787158337,-0.6736,"Pennsylvania",61310,3914,12801989,851,82
"PA",2020-05-13,2020-05-10,1253441.65,419569.92,1082263.47,93993.14,-0.9132,171178.18,325576.78,0.22402259,0.77597741,-0.6653,"Pennsylvania",62101,4094,12801989,791,180
"PA",2020-05-14,2020-05-10,1388190.49,453963.55,1207071.77,104746.64,-0.9132,181118.72,349216.91,0.230737996,0.769262004,-0.673,"Pennsylvania",63105,4288,12801989,1004,194
"PA",2020-05-15,2020-05-10,2084950.86,745909.25,1825579.32,163839.05,-0.9103,259371.54,582070.2,0.219650112,0.780349888,-0.6422,"Pennsylvania",64136,4422,12801989,1031,134
"PA",2020-05-16,2020-05-10,2459103.07,712696.27,2251700.55,181473.9,-0.9194,207402.52,531222.37,0.254630068,0.745369932,-0.7102,"Pennsylvania",65185,4480,12801989,1049,58
"PA",2020-05-17,2020-05-17,1406592.29,430211.3,1242583.17,86356.92,-0.9305,164009.12,343854.38,0.200731408,0.799268592,-0.6941,"Pennsylvania",65700,4495,12801989,515,15
"PA",2020-05-18,2020-05-17,931539.34,279424.65,795815.64,59306.62,-0.9255,135723.7,220118.03,0.212245484,0.787754516,-0.7,"Pennsylvania",66669,4515,12801989,969,20
