State,Date,Date Week,Amount_2019,Amount_2020,Dine_In_2019,Dine_In_2020,Dine_In_trend,Off_Prem_2019,Off_Prem_2020,Dine_In_2020_pct,Off_Prem_2020_pct,Total_Trend
AR,2020/4/12,12-Apr-20,83347.89,22025.29,63742.62,4587.87,-0.928,19605.27,17437.42,0.208300095,0.791699905,-0.7357
AR,2020/4/13,12-Apr-20,82347.67,34555.84,60564.95,4018.47,-0.9337,21782.72,30537.37,0.116289171,0.883710829,-0.5804
AR,2020/4/14,12-Apr-20,102394.82,45911.79,78255.12,5555.14,-0.929,24139.7,40356.65,0.120995936,0.879004064,-0.5516
AR,2020/4/15,12-Apr-20,117753.17,58917.97,91975.84,12045.77,-0.869,25777.33,46872.2,0.204449848,0.795550152,-0.4996
AR,2020/4/16,12-Apr-20,122225.42,57780.63,92124.75,11415.16,-0.8761,30100.67,46365.47,0.197560324,0.802439676,-0.5273
AR,2020/4/17,12-Apr-20,168807.07,86359.42,132682.74,19101.91,-0.856,36124.33,67257.51,0.221190809,0.778809191,-0.4884
AR,2020/4/18,12-Apr-20,154727.15,64485.22,119413.41,5618.12,-0.953,35313.74,58867.1,0.0871226,0.9128774,-0.5832
AR,2020/4/19,19-Apr-20,49905.69,31971.78,38509.83,3343.89,-0.9132,11395.86,28627.89,0.104588797,0.895411203,-0.3594
AR,2020/4/20,19-Apr-20,85574.28,40692.65,63350.67,4759.19,-0.9249,22223.61,35933.46,0.116954536,0.883045464,-0.5245
AR,2020/4/21,19-Apr-20,105199.63,48159.05,80021.02,6159.55,-0.923,25178.61,41999.5,0.127900156,0.872099844,-0.5422
AR,2020/4/22,19-Apr-20,119673.46,52074.39,93304.82,8631.57,-0.9075,26368.64,43442.82,0.165754606,0.834245394,-0.5649
AR,2020/4/23,19-Apr-20,126631.28,54742.84,98662.82,10503.87,-0.8935,27968.46,44238.97,0.1918766,0.8081234,-0.5677
AR,2020/4/24,19-Apr-20,170724.51,85463.46,135227.93,19788.11,-0.8537,35496.58,65675.35,0.231538835,0.768461165,-0.4994
AR,2020/4/25,19-Apr-20,159593.24,61380.18,128051.52,5150.36,-0.9598,31541.72,56229.82,0.083909171,0.916090829,-0.6154
AR,2020/4/26,26-Apr-20,79622.5,33421.08,61040.44,3871.07,-0.9366,18582.06,29550.01,0.115827196,0.884172804,-0.5803
AR,2020/4/27,26-Apr-20,84382.13,40173.59,62656.91,4856.25,-0.9225,21725.22,35317.34,0.120881654,0.879118346,-0.5239
AR,2020/4/28,26-Apr-20,94160.06,48421.99,69788,5498.39,-0.9212,24372.06,42923.6,0.113551508,0.886448492,-0.4857
AR,2020/4/29,26-Apr-20,109030.54,56784.05,81646.31,9718.06,-0.881,27384.23,47065.99,0.171140664,0.828859336,-0.4792
AR,2020/4/30,26-Apr-20,119592.06,60668.13,90597.73,12303.58,-0.8642,28994.33,48364.55,0.202801372,0.797198628,-0.4927
AR,2020/5/1,26-Apr-20,181422.77,85435.56,144566.59,17514.42,-0.8788,36856.18,67921.14,0.205001524,0.794998476,-0.5291
AR,2020/5/2,26-Apr-20,171528.07,63490.16,139431.93,7566.58,-0.9457,32096.14,55923.58,0.119177208,0.880822792,-0.6299
AR,2020/5/3,3-May-20,80639.25,34117.5,60476.73,4221.19,-0.9302,20162.52,29896.31,0.123725068,0.876274932,-0.5769
AR,2020/5/4,3-May-20,89297.63,41435.45,66605.32,5404.6,-0.9189,22692.31,36030.85,0.130434205,0.869565795,-0.536
AR,2020/5/5,3-May-20,125694.88,60831.97,97921.64,8508.29,-0.9131,27773.24,52323.68,0.139865436,0.860134564,-0.516
AR,2020/5/6,3-May-20,116761.74,56328.47,92085,12695.62,-0.8621,24676.74,43632.85,0.225385493,0.774614507,-0.5176
AR,2020/5/7,3-May-20,131087.63,59752.18,102026.64,12706.42,-0.8755,29060.99,47045.76,0.21265199,0.78734801,-0.5442
AR,2020/5/8,3-May-20,194589.04,93883.64,156981.1,24499.39,-0.8439,37607.94,69384.25,0.260954837,0.739045163,-0.5175
AR,2020/5/9,3-May-20,181913.81,72873.41,150455.37,11667.85,-0.9224,31458.44,61205.56,0.160111212,0.839888788,-0.5994
AR,2020/5/10,10-May-20,108136.75,46493.21,89681.63,8328.34,-0.9071,18455.12,38164.87,0.179130243,0.820869757,-0.5701
AR,2020/5/11,10-May-20,86234.86,52395.38,64462.34,19039.98,-0.7046,21772.52,33355.4,0.363390436,0.636609564,-0.3924
AR,2020/5/12,10-May-20,108636.07,59633.49,81916.23,18293.45,-0.7767,26719.84,41340.04,0.306764706,0.693235294,-0.4511
AR,2020/5/13,10-May-20,115054.7,68137.81,89735.11,27268.67,-0.6961,25319.59,40869.14,0.400198803,0.599801197,-0.4078
AR,2020/5/14,10-May-20,121456.82,66978.11,94661.87,23432.28,-0.7525,26794.95,43545.83,0.349849824,0.650150176,-0.4485
AR,2020/5/15,10-May-20,176710.68,99429.93,140366.16,41093.82,-0.7072,36344.52,58336.11,0.413294267,0.586705733,-0.4373
AR,2020/5/16,10-May-20,147543.75,92703.83,118503.14,36903.35,-0.6886,29040.61,55800.48,0.398077943,0.601922057,-0.3717
AR,2020/5/17,17-May-20,71841.84,54810.72,55931.5,25314.05,-0.5474,15910.34,29496.67,0.461844873,0.538155127,-0.2371
AR,2020/5/18,17-May-20,84078.71,58035.77,63136.71,22884.29,-0.6375,20942,35151.48,0.394313541,0.605686459,-0.3097
AR,2020/5/19,17-May-20,103307.39,66178.82,78511.48,23764.06,-0.6973,24795.91,42414.76,0.359088603,0.640911397,-0.3594
AR,2020/5/20,17-May-20,109359.02,75335.49,84469.91,31089.73,-0.6319,24889.11,44245.76,0.412683717,0.587316283,-0.3111
AR,2020/5/21,17-May-20,123050.13,77148.53,94495.96,31052.68,-0.6714,28554.17,46095.85,0.402505142,0.597494858,-0.373
AR,2020/5/22,17-May-20,182702.55,112979.84,146502.55,50795.89,-0.6533,36200,62183.95,0.449601363,0.550398637,-0.3816
AR,2020/5/23,17-May-20,149671.82,94542.75,120032.22,43086.8,-0.641,29639.6,51455.95,0.455738806,0.544261194,-0.3683
AR,2020/5/24,24-May-20,86530.22,55876.38,68888.76,28041.85,-0.5929,17641.46,27834.53,0.501855167,0.498144833,-0.3543
AR,2020/5/25,24-May-20,67863.4,69058.17,51298.79,37568.29,-0.2677,16564.61,31489.88,0.544009347,0.455990653,0.0176
AR,2020/5/26,24-May-20,96652.75,71106.39,72265.73,31208.71,-0.5681,24387.02,39897.68,0.438901623,0.561098377,-0.2643
AR,2020/5/27,24-May-20,96685.54,76937.65,73238.11,37396.87,-0.4894,23447.43,39540.78,0.486067225,0.513932775,-0.2042
AR,2020/5/28,24-May-20,121005.97,86517.42,93007.21,43831.94,-0.5287,27998.76,42685.48,0.506625602,0.493374398,-0.285
AR,2020/5/29,24-May-20,170687.31,126921.38,137507.33,69043.67,-0.4979,33179.98,57877.71,0.543987703,0.456012297,-0.2564
AR,2020/5/30,24-May-20,148151.38,114240.2,117125.81,62765.66,-0.4641,31025.57,51474.54,0.549418331,0.450581669,-0.2289
AR,2020/5/31,31-May-20,82257.2,64064.24,64073.73,36272.36,-0.4339,18183.47,27791.88,0.566187314,0.433812686,-0.2212
AR,2020/6/1,31-May-20,93978.16,73450.36,71568.95,39179.51,-0.4526,22409.21,34270.85,0.533414812,0.466585188,-0.2184
AR,2020/6/2,31-May-20,115164.06,79456.55,89082.48,40813.38,-0.5418,26081.58,38643.17,0.513656583,0.486343417,-0.3101
AR,2020/6/3,31-May-20,115864.54,81228.87,90831.6,44646.7,-0.5085,25032.94,36582.17,0.549640787,0.450359213,-0.2989
AR,2020/6/4,31-May-20,118759.59,88819.98,93523.58,52244.83,-0.4414,25236.01,36575.15,0.588210333,0.411789667,-0.2521
AR,2020/6/5,31-May-20,163527.85,124502.87,128658.74,79809.72,-0.3797,34869.11,44693.15,0.641027151,0.358972849,-0.2386
AR,2020/6/6,31-May-20,154782.89,112720.6,123507.86,72049.52,-0.4166,31275.03,40671.08,0.639186803,0.360813197,-0.2718
AR,2020/6/7,7-Jun-20,81536.89,69059.91,63291.75,45467.91,-0.2816,18245.14,23592,0.658383569,0.341616431,-0.153
AR,2020/6/8,7-Jun-20,93888.43,69980.27,74107.55,42152.96,-0.4312,19780.88,27827.31,0.602354921,0.397645079,-0.2546
AR,2020/6/9,7-Jun-20,108717.17,84928.51,85511.81,51294.09,-0.4002,23205.36,33634.42,0.603967855,0.396032145,-0.2188
AR,2020/6/10,7-Jun-20,117859.62,84640.47,92486.65,50838.85,-0.4503,25372.97,33801.62,0.600644703,0.399355297,-0.2819
AR,2020/6/11,7-Jun-20,130159.58,94592.99,103928.1,55512.99,-0.4659,26231.48,39080,0.586861563,0.413138437,-0.2733
AR,2020/6/12,7-Jun-20,177226.95,139810.9,141856.57,88386.19,-0.3769,35370.38,51424.71,0.632183828,0.367816172,-0.2111
AR,2020/6/13,7-Jun-20,142874.84,120170.13,112685.43,73289.61,-0.3496,30189.41,46880.52,0.60988209,0.39011791,-0.1589
AR,2020/6/14,14-Jun-20,95548.59,75402.73,78286.83,49728.07,-0.3648,17261.76,25674.66,0.659499596,0.340500404,-0.2108
AR,2020/6/15,14-Jun-20,87566.55,82782.89,66267.85,49639.19,-0.2509,21298.7,33143.7,0.599631035,0.400368965,-0.0546
AR,2020/6/16,14-Jun-20,116020.54,90141.43,92387.47,52514.59,-0.4316,23633.07,37626.84,0.582579952,0.417420048,-0.2231
AR,2020/6/17,14-Jun-20,120953.52,92377.94,96317.49,54502.23,-0.4341,24636.03,37875.71,0.589991831,0.410008169,-0.2363
AR,2020/6/18,14-Jun-20,128884.91,93745.25,102176.27,53143.67,-0.4799,26708.64,40601.58,0.566894536,0.433105464,-0.2726
AR,2020/6/19,14-Jun-20,171234.57,146900.51,139835.54,90866.44,-0.3502,31399.03,56034.07,0.618557689,0.381442311,-0.1421
AR,2020/6/20,14-Jun-20,155013.57,126791.17,124544.39,80234.31,-0.3558,30469.18,46556.86,0.632806764,0.367193236,-0.1821
AR,2020/6/21,21-Jun-20,79231.67,78006.74,60882.13,50778.29,-0.166,18349.54,27228.45,0.650947469,0.349052531,-0.0155
AR,2020/6/22,21-Jun-20,90362.96,78292.48,70096.6,47398.37,-0.3238,20266.36,30894.11,0.605401311,0.394598689,-0.1336
AR,2020/6/23,21-Jun-20,115611.94,88808.62,89602.07,49738.35,-0.4449,26009.87,39070.27,0.560062188,0.439937812,-0.2318
AR,2020/6/24,21-Jun-20,109134.72,90990.96,84769.9,54021.4,-0.3627,24364.82,36969.56,0.593700737,0.406299263,-0.1663
AR,2020/6/25,21-Jun-20,126359.85,97928.86,101084.7,59257.24,-0.4138,25275.15,38671.62,0.605104971,0.394895029,-0.225
AR,2020/6/26,21-Jun-20,176023.36,148544.37,141450.76,89646.67,-0.3662,34572.6,58897.7,0.603500961,0.396499039,-0.1561
AR,2020/6/27,21-Jun-20,151368.71,129952.96,120704.74,82044.32,-0.3203,30663.97,47908.64,0.631338601,0.368661399,-0.1415
AR,2020/6/28,28-Jun-20,76645.62,77776.51,59627.48,49920.22,-0.1628,17018.14,27856.29,0.641841862,0.358158138,0.0148
AR,2020/6/29,28-Jun-20,97655.93,83312.96,75587.99,50234.8,-0.3354,22067.94,33078.16,0.602965013,0.397034987,-0.1469
AR,2020/6/30,28-Jun-20,104219.84,94913.52,77337.47,53177.65,-0.3124,26882.37,41735.87,0.560274764,0.439725236,-0.0893
AR,2020/7/1,28-Jun-20,121424.53,97982.94,91519.42,57543.92,-0.3712,29905.11,40439.02,0.587285093,0.412714907,-0.1931
AR,2020/7/2,28-Jun-20,41785.84,106688.93,36918.4,61018.38,0.6528,4867.44,45670.55,0.57192794,0.42807206,1.5532
AR,2020/7/3,28-Jun-20,149357.31,139507.82,117105.58,89542.9,-0.2354,32251.73,49964.92,0.641848607,0.358151393,-0.0659
AR,2020/7/4,28-Jun-20,140803.01,40672.4,109506,30317.9,-0.7231,31297.01,10354.5,0.74541704,0.25458296,-0.7111
AR,2020/7/5,5-Jul-20,78230.15,73523.64,60020.27,46718.53,-0.2216,18209.88,26805.11,0.635421886,0.364578114,-0.0602
AZ,2020/2/17,16-Feb-20,290690.06,360368.02,250185.99,324424.12,0.2967,40504.07,35943.9,0.900257798,0.099742202,0.2397
AZ,2020/2/18,16-Feb-20,322668.47,351363.04,276983.13,310726.74,0.1218,45685.34,40636.3,0.884346686,0.115653314,0.0889
AZ,2020/2/19,16-Feb-20,357908.86,395594.59,307481.73,350493.37,0.1399,50427.13,45101.22,0.885991312,0.114008688,0.1053
AZ,2020/2/20,16-Feb-20,374583.5,451782.71,325128.13,407048.85,0.252,49455.37,44733.86,0.900983683,0.099016317,0.2061
AZ,2020/2/21,16-Feb-20,646474.77,721233.3,585850.13,663344.59,0.1323,60624.64,57888.71,0.919736499,0.080263501,0.1156
AZ,2020/2/22,16-Feb-20,743974.29,774610.09,691265.81,725984.75,0.0502,52708.48,48625.34,0.937226044,0.062773956,0.0412
AZ,2020/2/23,23-Feb-20,422453.34,436866.86,381289.18,402464.15,0.0555,41164.16,34402.71,0.921251271,0.078748729,0.0341
AZ,2020/2/24,23-Feb-20,268592.06,307867.11,228068.5,269657.79,0.1824,40523.56,38209.32,0.875890218,0.124109782,0.1462
AZ,2020/2/25,23-Feb-20,360393.2,394719.04,318798.31,351773.38,0.1034,41594.89,42945.66,0.891199421,0.108800579,0.0952
AZ,2020/2/26,23-Feb-20,402071.03,401887.58,352973.05,351813.31,-0.0033,49097.98,50074.27,0.875402295,0.124597705,-0.0005
AZ,2020/2/27,23-Feb-20,477037.96,444434.88,429420.72,398710.84,-0.0715,47617.24,45724.04,0.897118696,0.102881304,-0.0683
AZ,2020/2/28,23-Feb-20,710798.47,730764.52,657230.31,673113.21,0.0242,53568.16,57651.31,0.921108225,0.078891775,0.0281
AZ,2020/2/29,23-Feb-20,773525.72,825895.75,728933.28,778607.1,0.0681,44592.44,47288.65,0.942742592,0.057257408,0.0677
AZ,2020/3/1,1-Mar-20,471587.35,458808.68,443821.69,424623.07,-0.0433,27765.66,34185.61,0.92549049,0.07450951,-0.0271
AZ,2020/3/2,1-Mar-20,303208.15,288257.15,271491.85,249630.74,-0.0805,31716.3,38626.41,0.866000167,0.133999833,-0.0493
AZ,2020/3/3,1-Mar-20,388234.93,356330.61,352018.54,312693.04,-0.1117,36216.39,43637.57,0.877536286,0.122463714,-0.0822
AZ,2020/3/4,1-Mar-20,381047.11,392581.04,343907.91,345713.1,0.0052,37139.2,46867.94,0.880615885,0.119384115,0.0303
AZ,2020/3/5,1-Mar-20,461399.62,487841.07,422838.54,438952.98,0.0381,38561.08,48888.09,0.899786851,0.100213149,0.0573
AZ,2020/3/6,1-Mar-20,646910.27,710118.23,599219.33,650803.94,0.0861,47690.94,59314.29,0.916472656,0.083527344,0.0977
AZ,2020/3/7,1-Mar-20,782927.88,795573.41,740378.39,747225.17,0.0092,42549.49,48348.24,0.939228437,0.060771563,0.0162
AZ,2020/3/8,8-Mar-20,437011.01,458419.55,408882.99,424165.91,0.0374,28128.02,34253.64,0.925278841,0.074721159,0.049
AZ,2020/3/9,8-Mar-20,307810.78,316208.04,275107.99,279768.09,0.0169,32702.79,36439.95,0.884759572,0.115240428,0.0273
AZ,2020/3/10,8-Mar-20,357980.89,370686.08,324365.56,327722.42,0.0103,33615.33,42963.66,0.884096916,0.115903084,0.0355
AZ,2020/3/11,8-Mar-20,403405.77,381582.06,366871.03,338055.9,-0.0785,36534.74,43526.16,0.885932373,0.114067627,-0.0541
AZ,2020/3/12,8-Mar-20,474142.97,396201.57,433672.13,350190.88,-0.1925,40470.84,46010.69,0.883870501,0.116129499,-0.1644
AZ,2020/3/13,8-Mar-20,723152.88,548130.86,670163.43,496840.48,-0.2586,52989.45,51290.38,0.906426761,0.093573239,-0.242
AZ,2020/3/14,8-Mar-20,811998.45,650943.77,770377.88,604411.88,-0.2154,41620.57,46531.89,0.928516268,0.071483732,-0.1983
AZ,2020/3/15,15-Mar-20,613396.39,327053.77,584769.31,297040.24,-0.492,28627.08,30013.53,0.908230595,0.091769405,-0.4668
AZ,2020/3/16,15-Mar-20,322556.88,211477.43,290358.66,176982.96,-0.3905,32198.22,34494.47,0.836888173,0.163111827,-0.3444
AZ,2020/3/17,15-Mar-20,394328.2,217680.06,359555.23,179828.29,-0.4999,34772.97,37851.77,0.826112828,0.173887172,-0.448
AZ,2020/3/18,15-Mar-20,415459.14,128426.27,376820.59,85611.21,-0.7728,38638.55,42815.06,0.666617585,0.333382415,-0.6909
AZ,2020/3/19,15-Mar-20,464738.52,150551.23,424264.83,98892.33,-0.7669,40473.69,51658.9,0.656868297,0.343131703,-0.6761
AZ,2020/3/20,15-Mar-20,735346.2,186635.16,683884.12,114477.26,-0.8326,51462.08,72157.9,0.613374565,0.386625435,-0.7462
AZ,2020/3/21,15-Mar-20,829343.31,174041.61,789547.09,100204.81,-0.8731,39796.22,73836.8,0.575752028,0.424247972,-0.7901
AZ,2020/3/22,22-Mar-20,453902.07,106380.66,423702.28,62080.07,-0.8535,30199.79,44300.59,0.583565377,0.416434623,-0.7656
AZ,2020/3/23,22-Mar-20,310199.12,96204.09,276425.96,55118.75,-0.8006,33773.16,41085.34,0.572935621,0.427064379,-0.6899
AZ,2020/3/24,22-Mar-20,413153.44,123261.16,375371.22,67908.78,-0.8191,37782.22,55352.38,0.55093413,0.44906587,-0.7017
AZ,2020/3/25,22-Mar-20,394310.61,121557.54,356873.47,67803.08,-0.81,37437.14,53754.46,0.557785885,0.442214115,-0.6917
AZ,2020/3/26,22-Mar-20,458399.91,126747.09,419603.26,69463.24,-0.8345,38796.65,57283.85,0.548046034,0.451953966,-0.7235
AZ,2020/3/27,22-Mar-20,704629.34,178116.9,646875.33,90792.18,-0.8596,57754.01,87324.72,0.509733664,0.490266336,-0.7472
AZ,2020/3/28,22-Mar-20,751117.69,174864.05,706219.18,96805.7,-0.8629,44898.51,78058.35,0.553605501,0.446394499,-0.7672
AZ,2020/3/29,29-Mar-20,443701.26,107361.01,415258.39,56045.95,-0.865,28442.87,51315.06,0.522032626,0.477967374,-0.758
AZ,2020/3/30,29-Mar-20,281569.52,99544.2,252666.97,58533.61,-0.7683,28902.55,41010.59,0.588016278,0.411983722,-0.6465
AZ,2020/3/31,29-Mar-20,365883.06,120056.11,332161.78,66696.04,-0.7992,33721.28,53360.07,0.555540572,0.444459428,-0.6719
AZ,2020/4/1,29-Mar-20,386985.45,109735.03,352228.01,58386.19,-0.8342,34757.44,51348.84,0.532065194,0.467934806,-0.7164
AZ,2020/4/2,29-Mar-20,449984.88,119163.61,411510.56,62748.42,-0.8475,38474.32,56415.19,0.526573675,0.473426325,-0.7352
AZ,2020/4/3,29-Mar-20,701416.15,174345.07,646867.8,89805.59,-0.8612,54548.35,84539.48,0.515102549,0.484897451,-0.7514
AZ,2020/4/4,29-Mar-20,714255.9,176938.41,668334.8,94021.29,-0.8593,45921.1,82917.12,0.531378631,0.468621369,-0.7523
AZ,2020/4/5,5-Apr-20,401381.09,101402.33,370118.15,52277.96,-0.8588,31262.94,49124.37,0.515549889,0.484450111,-0.7474
AZ,2020/4/6,5-Apr-20,268766.04,101770,235736.81,60385.53,-0.7438,33029.23,41384.47,0.593352953,0.406647047,-0.6213
AZ,2020/4/7,5-Apr-20,344159.58,116572.68,308828.89,64880.39,-0.7899,35330.69,51692.29,0.556565998,0.443434002,-0.6613
AZ,2020/4/8,5-Apr-20,382907.56,115831.87,342172.91,64890.51,-0.8104,40734.65,50941.36,0.560212919,0.439787081,-0.6975
AZ,2020/4/9,5-Apr-20,397385.56,135334.49,355517.98,74087.74,-0.7916,41867.58,61246.75,0.547441676,0.452558324,-0.6594
AZ,2020/4/10,5-Apr-20,639405.77,199947.73,586601.68,103555.14,-0.8235,52804.09,96392.59,0.517911056,0.482088944,-0.6873
AZ,2020/4/11,5-Apr-20,672219.96,178204.87,627718.8,98062.27,-0.8438,44501.16,80142.6,0.550278284,0.449721716,-0.7349
AZ,2020/4/12,12-Apr-20,374956.63,77924.44,344765.94,37173.2,-0.8922,30190.69,40751.24,0.477041606,0.522958394,-0.7922
AZ,2020/4/13,12-Apr-20,277097.45,100139.91,242473.76,56484.99,-0.767,34623.69,43654.92,0.564060723,0.435939277,-0.6386
AZ,2020/4/14,12-Apr-20,343574.85,124526.18,304638.2,68966.92,-0.7736,38936.65,55559.26,0.553834704,0.446165296,-0.6376
AZ,2020/4/15,12-Apr-20,381290.39,148640.76,342366.71,82886.03,-0.7579,38923.68,65754.73,0.557626522,0.442373478,-0.6102
AZ,2020/4/16,12-Apr-20,448891.92,155954.91,409520.02,84911.57,-0.7927,39371.9,71043.34,0.544462306,0.455537694,-0.6526
AZ,2020/4/17,12-Apr-20,644856.89,208178.08,596132.21,109407.18,-0.8165,48724.68,98770.9,0.525546109,0.474453891,-0.6772
AZ,2020/4/18,12-Apr-20,661150.56,203476.66,619747.31,112041.58,-0.8192,41403.25,91435.08,0.550636029,0.449363971,-0.6922
AZ,2020/4/19,19-Apr-20,268520.91,123827.64,248761.08,67661.13,-0.728,19759.83,56166.51,0.546413789,0.453586211,-0.5389
AZ,2020/4/20,19-Apr-20,261368.1,116876.72,232821.41,65780.82,-0.7175,28546.69,51095.9,0.562822263,0.437177737,-0.5528
AZ,2020/4/21,19-Apr-20,337989.44,134313.29,301715.32,73559.16,-0.7562,36274.12,60754.13,0.547668514,0.452331486,-0.6026
AZ,2020/4/22,19-Apr-20,372898.12,139718.63,335837.31,76571.09,-0.772,37060.81,63147.54,0.548037796,0.451962204,-0.6253
AZ,2020/4/23,19-Apr-20,449002.15,151597.12,410030.55,86308.88,-0.7895,38971.6,65288.24,0.569330605,0.430669395,-0.6624
AZ,2020/4/24,19-Apr-20,657433.18,215104.73,606116.54,116325.5,-0.8081,51316.64,98779.23,0.540785412,0.459214588,-0.6728
AZ,2020/4/25,19-Apr-20,673505.57,207201.8,630633.12,113925.36,-0.8193,42872.45,93276.44,0.549828042,0.450171958,-0.6924
AZ,2020/4/26,26-Apr-20,382483.42,124220.38,355026.99,67829.88,-0.8089,27456.43,56390.5,0.546044699,0.453955301,-0.6752
AZ,2020/4/27,26-Apr-20,254489.53,121131.36,224017.09,67830.08,-0.6972,30472.44,53301.28,0.559971258,0.440028742,-0.524
AZ,2020/4/28,26-Apr-20,339067.05,136342.45,305515.41,75454.84,-0.753,33551.64,60887.61,0.553421477,0.446578523,-0.5979
AZ,2020/4/29,26-Apr-20,376014.42,141392.64,334740.12,76232.28,-0.7723,41274.3,65160.36,0.539153099,0.460846901,-0.624
AZ,2020/4/30,26-Apr-20,421594.87,153762.79,381367.98,85225.71,-0.7765,40226.89,68537.08,0.554267453,0.445732547,-0.6353
AZ,2020/5/1,26-Apr-20,652089.21,217297.21,601480.85,113985,-0.8105,50608.36,103312.21,0.524558047,0.475441953,-0.6668
AZ,2020/5/2,26-Apr-20,647738.7,208445.2,603710.45,114341.17,-0.8106,44028.25,94104.03,0.54854307,0.45145693,-0.6782
AZ,2020/5/3,3-May-20,481925.08,122042.98,454378.42,64677.64,-0.8577,27546.66,57365.34,0.529957889,0.470042111,-0.7468
AZ,2020/5/4,3-May-20,292781.88,114747.67,261848.53,67150.2,-0.7436,30933.35,47597.47,0.585198811,0.414801189,-0.6081
AZ,2020/5/5,3-May-20,376670.16,173759.99,339681.89,95655.78,-0.7184,36988.27,78104.21,0.550505211,0.449494789,-0.5387
AZ,2020/5/6,3-May-20,383763.62,138853.98,347648.47,76685.17,-0.7794,36115.15,62168.81,0.552272034,0.447727966,-0.6382
AZ,2020/5/7,3-May-20,431535.18,151487.15,395028.98,84212.87,-0.7868,36506.2,67274.28,0.555907679,0.444092321,-0.649
AZ,2020/5/8,3-May-20,656598.21,212642.5,603922.23,118199.08,-0.8043,52675.98,94443.42,0.555858213,0.444141787,-0.6761
AZ,2020/5/9,3-May-20,690482.83,216260.81,650483.44,128280.62,-0.8028,39999.39,87980.19,0.593175527,0.406824473,-0.6868
AZ,2020/5/10,10-May-20,486912.28,192742.47,454180.44,87298.56,-0.8078,32731.84,105443.91,0.452928511,0.547071489,-0.6042
AZ,2020/5/11,10-May-20,250290.09,188187.08,218602.3,140417.12,-0.3577,31687.79,47769.96,0.746157069,0.253842931,-0.2481
AZ,2020/5/12,10-May-20,320927.45,195920.9,285233.68,138191.71,-0.5155,35693.77,57729.19,0.705344402,0.294655598,-0.3895
AZ,2020/5/13,10-May-20,343725.21,203564.98,306783.3,143207.83,-0.5332,36941.91,60357.15,0.703499345,0.296500655,-0.4078
AZ,2020/5/14,10-May-20,395660.79,224294.46,356998.46,160101.92,-0.5515,38662.33,64192.54,0.713802383,0.286197617,-0.4331
AZ,2020/5/15,10-May-20,617659.59,350855.9,565668.35,249006.08,-0.5598,51991.24,101849.82,0.709710397,0.290289603,-0.432
AZ,2020/5/16,10-May-20,628672.49,349167.3,588290.76,260800.57,-0.5567,40381.73,88366.73,0.746921519,0.253078481,-0.4446
AZ,2020/5/17,17-May-20,341767.3,206453.64,312193.72,151526.74,-0.5146,29573.58,54926.9,0.73395044,0.26604956,-0.3959
AZ,2020/5/18,17-May-20,251413.7,180111.39,221155.71,131248.44,-0.4065,30257.99,48862.95,0.728707052,0.271292948,-0.2836
AZ,2020/5/19,17-May-20,337618.9,223199.79,299225.19,165211.17,-0.4479,38393.71,57988.62,0.74019411,0.25980589,-0.3389
AZ,2020/5/20,17-May-20,374084.3,249093.75,332539.24,187267.6,-0.4369,41545.06,61826.15,0.751795659,0.248204341,-0.3341
AZ,2020/5/21,17-May-20,418192.75,260387.08,369772.65,192059.47,-0.4806,48420.1,68327.61,0.737592165,0.262407835,-0.3774
AZ,2020/5/22,17-May-20,634676.86,405506.7,585706.25,313047.45,-0.4655,48970.61,92459.25,0.77199082,0.22800918,-0.3611
AZ,2020/5/23,17-May-20,588254.19,398086.72,549686.72,319181.57,-0.4193,38567.47,78905.15,0.801789042,0.198210958,-0.3233
AZ,2020/5/24,24-May-20,452300.18,289679.38,425721.46,232821.42,-0.4531,26578.72,56857.96,0.803721066,0.196278934,-0.3595
AZ,2020/5/25,24-May-20,292616.11,227193.31,266503.39,181090.31,-0.3205,26112.72,46103,0.797075891,0.202924109,-0.2236
AZ,2020/5/26,24-May-20,286202.63,223333.65,253307.39,172711.47,-0.3182,32895.24,50622.18,0.773333844,0.226666156,-0.2197
